lea,district,fy,group,measure,value,reconciles,doc_id
06160000,Ayer Shirley School District,2020,Student Enrollment,Total FTE Pupils,1892.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Student Demographics,Student Headcount,1682,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Student Demographics,Low-Income % Headcount,0.256,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Student Demographics,English learner % Headcount,0.034,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Student Demographics,Students with disabilities % Headcount,0.208,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Teacher Salaries,Teacher FTE,133.2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Teacher Salaries,Teachers per 100 FTE students,7.9,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Teacher Salaries,Average Teacher Salary,70600,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Other Staff,Instructional Coach FTE,1.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Other Staff,Instructional Support FTE,7,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Other Staff,Special Education Instructional Support FTE,1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Other Staff,Paraprofessional FTE,56.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Administration,505,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Instructional Leadership,1450,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Teachers,5526,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Other Teaching Services,1460,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Professional Development,120,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",489,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,"Guidance, Counseling and Testing",455,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Pupil Services,1524,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Operations and Maintenance,1376,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2719,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Total In-District Expenditures,15625,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2020,Expenditures Per Pupil,Total Expenditures,16229,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Enrollment,In-District FTE Pupils,1710.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Enrollment,Out-of-District FTE Pupils,232,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Enrollment,Total FTE Pupils,1942.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Demographics,Student Headcount,1712,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Demographics,Low-Income % Headcount,0.249,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Demographics,English learner % Headcount,0.037,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Student Demographics,Students with disabilities % Headcount,0.191,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Teacher Salaries,Teacher FTE,138.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Teacher Salaries,Teachers per 100 FTE students,8.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Teacher Salaries,Average Teacher Salary,64689,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Other Staff,Instructional Coach FTE,1.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Other Staff,Instructional Support FTE,6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Other Staff,Special Education Instructional Support FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Other Staff,Paraprofessional FTE,51.2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.501,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.471,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.734,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.598,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Administration,659,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Instructional Leadership,1176,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Teachers,5188,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Other Teaching Services,1342,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Professional Development,158,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",566,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,"Guidance, Counseling and Testing",391,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Pupil Services,1626,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Operations and Maintenance,1301,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2553,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Total In-District Expenditures,14959,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2019,Expenditures Per Pupil,Total Expenditures,15478,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Enrollment,In-District FTE Pupils,1693.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Enrollment,Out-of-District FTE Pupils,250,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Enrollment,Total FTE Pupils,1943.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Demographics,Student Headcount,1706,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Demographics,Low-Income % Headcount,0.25,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Demographics,English learner % Headcount,0.033,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Student Demographics,Students with disabilities % Headcount,0.177,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Teacher Salaries,Teacher FTE,136.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Teacher Salaries,Teachers per 100 FTE students,8.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Teacher Salaries,Average Teacher Salary,63017,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Other Staff,Instructional Support FTE,8,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Other Staff,Special Education Instructional Support FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Other Staff,Paraprofessional FTE,55.2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.457,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.39,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.931,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.814,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Administration,612,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Instructional Leadership,998,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Teachers,5029,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Other Teaching Services,1263,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Professional Development,123,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",533,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,"Guidance, Counseling and Testing",389,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Pupil Services,1604,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Operations and Maintenance,1210,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2499,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Total In-District Expenditures,14261,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2018,Expenditures Per Pupil,Total Expenditures,14829,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Enrollment,In-District FTE Pupils,1697.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Enrollment,Out-of-District FTE Pupils,252,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Enrollment,Total FTE Pupils,1949.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Demographics,Student Headcount,1721,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Demographics,Low-Income % Headcount,0.238,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Demographics,English learner % Headcount,0.034,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Student Demographics,Students with disabilities % Headcount,0.201,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Teacher Salaries,Teacher FTE,140.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Teacher Salaries,Teachers per 100 FTE students,8.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Other Staff,Instructional Support FTE,8,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Other Staff,Special Education Instructional Support FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Other Staff,Paraprofessional FTE,55.6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.474,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.433,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.93,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.816,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Administration,688,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Instructional Leadership,941,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Teachers,5088,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Other Teaching Services,1311,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Professional Development,108,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",440,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,"Guidance, Counseling and Testing",393,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Pupil Services,1533,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Operations and Maintenance,1183,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2333,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Total In-District Expenditures,14018,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2017,Expenditures Per Pupil,Total Expenditures,14660,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Enrollment,In-District FTE Pupils,1682.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Enrollment,Out-of-District FTE Pupils,270.2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Enrollment,Total FTE Pupils,1952.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Demographics,Student Headcount,1695,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Demographics,Low-Income % Headcount,0.234,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Demographics,English learner % Headcount,0.035,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Student Demographics,Students with disabilities % Headcount,0.247,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Teacher Salaries,Teacher FTE,122.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Teacher Salaries,Teachers per 100 FTE students,7.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Other Staff,Instructional Support FTE,6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Other Staff,Special Education Instructional Support FTE,2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Other Staff,Paraprofessional FTE,61.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.889,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.73,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.889,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.73,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Administration,616,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Instructional Leadership,892,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Teachers,4946,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Other Teaching Services,1411,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Professional Development,87,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",356,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,"Guidance, Counseling and Testing",355,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Pupil Services,1405,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Operations and Maintenance,1128,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2200,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Total In-District Expenditures,13396,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2016,Expenditures Per Pupil,Total Expenditures,14082,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Enrollment,In-District FTE Pupils,1644.6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Enrollment,Out-of-District FTE Pupils,283.8,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Enrollment,Total FTE Pupils,1928.4,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Demographics,Student Headcount,1657,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Demographics,Low-Income % Headcount,0.231,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Demographics,English learner % Headcount,0.032,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Student Demographics,Students with disabilities % Headcount,0.237,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Teacher Salaries,Teacher FTE,136.6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Teacher Salaries,Teachers per 100 FTE students,8.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Other Staff,Instructional Support FTE,7.5,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Other Staff,Special Education Instructional Support FTE,2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Other Staff,Paraprofessional FTE,71.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.889,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.73,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.889,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.73,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Administration,596,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Instructional Leadership,984,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Teachers,5055,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Other Teaching Services,1665,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Professional Development,60,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",299,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,"Guidance, Counseling and Testing",414,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Pupil Services,1413,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Operations and Maintenance,1059,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2036,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Total In-District Expenditures,13580,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2015,Expenditures Per Pupil,Total Expenditures,13975,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Enrollment,In-District FTE Pupils,1653.2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Enrollment,Out-of-District FTE Pupils,293.4,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Enrollment,Total FTE Pupils,1946.6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Demographics,Student Headcount,1666,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Demographics,Low-Income % Headcount,0.368,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Demographics,English learner % Headcount,0.03,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Student Demographics,Students with disabilities % Headcount,0.228,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Teacher Salaries,Teacher FTE,129.6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Teacher Salaries,Teachers per 100 FTE students,7.8,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Other Staff,Instructional Support FTE,7,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Other Staff,Special Education Instructional Support FTE,2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Other Staff,Paraprofessional FTE,63.9,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.715,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.537,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.957,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.796,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Administration,509,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Instructional Leadership,992,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Teachers,4896,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Other Teaching Services,1648,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Professional Development,62,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",410,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,"Guidance, Counseling and Testing",394,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Pupil Services,1193,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Operations and Maintenance,1079,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2026,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Total In-District Expenditures,13207,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2014,Expenditures Per Pupil,Total Expenditures,13548,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Enrollment,In-District FTE Pupils,1652.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Enrollment,Out-of-District FTE Pupils,310.3,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Enrollment,Total FTE Pupils,1962.6,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Demographics,Student Headcount,1668,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Demographics,Low-Income % Headcount,0.348,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Demographics,English learner % Headcount,0.027,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Student Demographics,Students with disabilities % Headcount,0.211,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Teacher Salaries,Teacher FTE,118,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Teacher Salaries,Teachers per 100 FTE students,7.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Other Staff,Instructional Support FTE,6.1,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Other Staff,Special Education Instructional Support FTE,2,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,Other Staff,Paraprofessional FTE,53.8,yes,sources/dese/radar-district-comparison.xlsx
06160000,Ayer Shirley School District,2013,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.659,yes,sources/dese/radar-district-comparison.xlsx
