kind,sy,org_code,org_name,org_type,stu_grp,gk_pct,g01_pct,g02_pct,g03_pct,g04_pct,g05_pct,g06_pct,g07_pct,g08_pct,g09_pct,g10_pct,g11_pct,grd_all
attrition,2026,01620605,Advanced Community Experience Program,School,All Students,,,,,,,,,,,,,
attrition,2026,01620000,Lunenburg,District,All Students,0.043,0.038,0.07,0.016,0.055,0.017,0.078,0.045,0.277,0.055,0.027,0.009,0.062
attrition,2026,01620000,Lunenburg,District,American Indian or Alaska Native,,,,,,,,,,,,,
attrition,2026,01620000,Lunenburg,District,Asian,,,,,,,,,,0.5,,,0.15
attrition,2026,01620000,Lunenburg,District,Black or African American,,0.286,,0.167,,,0.2,,0.25,,,,0.197
attrition,2026,01620000,Lunenburg,District,Hispanic or Latino,0.059,0.143,0.19,0.0,0.167,0.0,0.0,0.063,0.091,0.059,0.083,0.0,0.077
attrition,2026,01620000,Lunenburg,District,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,0.0,,0.078
attrition,2026,01620000,Lunenburg,District,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2026,01620000,Lunenburg,District,White,0.022,0.0,0.038,0.01,0.034,0.01,0.08,0.036,0.301,0.013,0.023,0.01,0.05
attrition,2026,01620000,Lunenburg,District,High Needs,0.083,0.027,0.13,0.043,0.119,0.0,0.115,0.118,0.324,0.056,0.032,0.0,0.091
attrition,2026,01620000,Lunenburg,District,English Learners,0.0,,0.2,0.0,,,0.286,,,,,,0.113
attrition,2026,01620000,Lunenburg,District,Low Income,0.086,0.037,0.133,0.056,0.154,0.0,0.147,0.136,0.3,0.083,0.042,0.0,0.096
attrition,2026,01620000,Lunenburg,District,Students with Disabilities,0.067,0.0,0.143,0.0,0.105,0.0,0.061,0.056,0.263,0.0,0.071,0.0,0.068
attrition,2026,01620000,Lunenburg,District,Female,0.049,0.039,0.089,0.028,0.038,0.038,0.075,0.051,0.286,0.057,0.034,0.018,0.066
attrition,2026,01620000,Lunenburg,District,Male,0.036,0.037,0.051,0.0,0.071,0.0,0.081,0.039,0.27,0.053,0.018,0.0,0.057
attrition,2026,01620505,Lunenburg High,School,All Students,,,,,,,,,,0.055,0.027,0.009,0.029
attrition,2026,01620505,Lunenburg High,School,Asian,,,,,,,,,,0.5,,,0.333
attrition,2026,01620505,Lunenburg High,School,Black or African American,,,,,,,,,,,,,0.0
attrition,2026,01620505,Lunenburg High,School,Hispanic or Latino,,,,,,,,,,0.059,0.083,0.0,0.056
attrition,2026,01620505,Lunenburg High,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,0.0,,0.053
attrition,2026,01620505,Lunenburg High,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2026,01620505,Lunenburg High,School,White,,,,,,,,,,0.013,0.023,0.01,0.015
attrition,2026,01620505,Lunenburg High,School,High Needs,,,,,,,,,,0.056,0.032,0.0,0.033
attrition,2026,01620505,Lunenburg High,School,English Learners,,,,,,,,,,,,,0.0
attrition,2026,01620505,Lunenburg High,School,Low Income,,,,,,,,,,0.083,0.042,0.0,0.045
attrition,2026,01620505,Lunenburg High,School,Students with Disabilities,,,,,,,,,,0.0,0.071,0.0,0.028
attrition,2026,01620505,Lunenburg High,School,Female,,,,,,,,,,0.057,0.034,0.018,0.036
attrition,2026,01620505,Lunenburg High,School,Male,,,,,,,,,,0.053,0.018,0.0,0.023
attrition,2026,01620305,Lunenburg Middle School,School,All Students,,,,,,,0.078,0.045,,,,,0.064
attrition,2026,01620305,Lunenburg Middle School,School,Asian,,,,,,,,,,,,,
attrition,2026,01620305,Lunenburg Middle School,School,Black or African American,,,,,,,0.2,,,,,,0.214
attrition,2026,01620305,Lunenburg Middle School,School,Hispanic or Latino,,,,,,,0.0,0.063,,,,,0.033
attrition,2026,01620305,Lunenburg Middle School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.0
attrition,2026,01620305,Lunenburg Middle School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2026,01620305,Lunenburg Middle School,School,White,,,,,,,0.08,0.036,,,,,0.063
attrition,2026,01620305,Lunenburg Middle School,School,High Needs,,,,,,,0.115,0.118,,,,,0.116
attrition,2026,01620305,Lunenburg Middle School,School,English Learners,,,,,,,0.286,,,,,,0.25
attrition,2026,01620305,Lunenburg Middle School,School,Low Income,,,,,,,0.147,0.136,,,,,0.143
attrition,2026,01620305,Lunenburg Middle School,School,Students with Disabilities,,,,,,,0.061,0.056,,,,,0.059
attrition,2026,01620305,Lunenburg Middle School,School,Female,,,,,,,0.075,0.051,,,,,0.065
attrition,2026,01620305,Lunenburg Middle School,School,Male,,,,,,,0.081,0.039,,,,,0.064
attrition,2026,01620010,Lunenburg Primary School,School,All Students,0.043,0.038,,,,,,,,,,,0.041
attrition,2026,01620010,Lunenburg Primary School,School,Asian,,,,,,,,,,,,,
attrition,2026,01620010,Lunenburg Primary School,School,Black or African American,,0.286,,,,,,,,,,,0.4
attrition,2026,01620010,Lunenburg Primary School,School,Hispanic or Latino,0.059,0.143,,,,,,,,,,,0.097
attrition,2026,01620010,Lunenburg Primary School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,
attrition,2026,01620010,Lunenburg Primary School,School,White,0.022,0.0,,,,,,,,,,,0.011
attrition,2026,01620010,Lunenburg Primary School,School,High Needs,0.083,0.027,,,,,,,,,,,0.059
attrition,2026,01620010,Lunenburg Primary School,School,English Learners,0.0,,,,,,,,,,,,0.077
attrition,2026,01620010,Lunenburg Primary School,School,Low Income,0.086,0.037,,,,,,,,,,,0.065
attrition,2026,01620010,Lunenburg Primary School,School,Students with Disabilities,0.067,0.0,,,,,,,,,,,0.028
attrition,2026,01620010,Lunenburg Primary School,School,Female,0.049,0.039,,,,,,,,,,,0.045
attrition,2026,01620010,Lunenburg Primary School,School,Male,0.036,0.037,,,,,,,,,,,0.037
attrition,2026,01620025,Turkey Hill Elementary School,School,All Students,,,,0.016,0.055,,,,,,,,0.034
attrition,2026,01620025,Turkey Hill Elementary School,School,Asian,,,,,,,,,,,,,
attrition,2026,01620025,Turkey Hill Elementary School,School,Black or African American,,,,0.167,,,,,,,,,0.091
attrition,2026,01620025,Turkey Hill Elementary School,School,Hispanic or Latino,,,,0.0,0.167,,,,,,,,0.071
attrition,2026,01620025,Turkey Hill Elementary School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.111
attrition,2026,01620025,Turkey Hill Elementary School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2026,01620025,Turkey Hill Elementary School,School,White,,,,0.01,0.034,,,,,,,,0.022
attrition,2026,01620025,Turkey Hill Elementary School,School,High Needs,,,,0.043,0.119,,,,,,,,0.08
attrition,2026,01620025,Turkey Hill Elementary School,School,English Learners,,,,0.0,,,,,,,,,0.0
attrition,2026,01620025,Turkey Hill Elementary School,School,Low Income,,,,0.056,0.154,,,,,,,,0.097
attrition,2026,01620025,Turkey Hill Elementary School,School,Students with Disabilities,,,,0.0,0.105,,,,,,,,0.053
attrition,2026,01620025,Turkey Hill Elementary School,School,Female,,,,0.028,0.038,,,,,,,,0.032
attrition,2026,01620025,Turkey Hill Elementary School,School,Male,,,,0.0,0.071,,,,,,,,0.036
attrition,2025,01620605,Advanced Community Experience Program,School,All Students,,,,,,,,,,,,,
attrition,2025,01620000,Lunenburg,District,All Students,0.047,0.076,0.041,0.054,0.037,0.035,0.046,0.024,0.238,0.068,0.042,0.02,0.062
attrition,2025,01620000,Lunenburg,District,Asian,,,,,,,,,0.0,,,,0.0
attrition,2025,01620000,Lunenburg,District,Black or African American,,0.286,0.143,,,0.111,,0.0,,,,,0.08
attrition,2025,01620000,Lunenburg,District,Hispanic or Latino,0.143,0.0,0.063,0.091,0.111,0.0,0.077,0.083,0.333,0.077,0.286,0.083,0.117
attrition,2025,01620000,Lunenburg,District,"Multi-Race, Not Hispanic or Latino",,,0.167,,,,,0.167,,0.111,,,0.073
attrition,2025,01620000,Lunenburg,District,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,0.0
attrition,2025,01620000,Lunenburg,District,White,0.036,0.07,0.022,0.053,0.032,0.033,0.047,0.01,0.247,0.065,0.03,0.012,0.055
attrition,2025,01620000,Lunenburg,District,High Needs,0.073,0.109,0.064,0.095,0.114,0.056,0.061,0.045,0.268,0.143,0.111,0.029,0.096
attrition,2025,01620000,Lunenburg,District,English Learners,,0.0,0.0,,,,,,,,,,0.047
attrition,2025,01620000,Lunenburg,District,Low Income,0.1,0.129,0.075,0.143,0.167,0.091,0.091,0.036,0.259,0.143,0.136,0.037,0.115
attrition,2025,01620000,Lunenburg,District,Students with Disabilities,0.05,0.125,0.111,0.118,0.0,0.0,0.067,0.048,0.261,0.188,0.167,0.0,0.092
attrition,2025,01620000,Lunenburg,District,Female,0.041,0.071,0.03,0.054,0.04,0.053,0.051,0.0,0.281,0.048,0.018,0.023,0.062
attrition,2025,01620000,Lunenburg,District,Male,0.052,0.081,0.055,0.054,0.034,0.015,0.041,0.045,0.197,0.089,0.063,0.017,0.063
attrition,2025,01620505,Lunenburg High,School,All Students,,,,,,,,,,0.068,0.042,0.02,0.044
attrition,2025,01620505,Lunenburg High,School,Asian,,,,,,,,,,,,,
attrition,2025,01620505,Lunenburg High,School,Black or African American,,,,,,,,,,,,,0.0
attrition,2025,01620505,Lunenburg High,School,Hispanic or Latino,,,,,,,,,,0.077,0.286,0.083,0.125
attrition,2025,01620505,Lunenburg High,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,0.111,,,0.063
attrition,2025,01620505,Lunenburg High,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2025,01620505,Lunenburg High,School,White,,,,,,,,,,0.065,0.03,0.012,0.036
attrition,2025,01620505,Lunenburg High,School,High Needs,,,,,,,,,,0.143,0.111,0.029,0.093
attrition,2025,01620505,Lunenburg High,School,English Learners,,,,,,,,,,,,,0.167
attrition,2025,01620505,Lunenburg High,School,Low Income,,,,,,,,,,0.143,0.136,0.037,0.104
attrition,2025,01620505,Lunenburg High,School,Students with Disabilities,,,,,,,,,,0.188,0.167,0.0,0.121
attrition,2025,01620505,Lunenburg High,School,Female,,,,,,,,,,0.048,0.018,0.023,0.031
attrition,2025,01620505,Lunenburg High,School,Male,,,,,,,,,,0.089,0.063,0.017,0.056
attrition,2025,01620305,Lunenburg Middle School,School,All Students,,,,,,,0.046,0.024,,,,,0.035
attrition,2025,01620305,Lunenburg Middle School,School,Asian,,,,,,,,,,,,,
attrition,2025,01620305,Lunenburg Middle School,School,Black or African American,,,,,,,,0.0,,,,,0.0
attrition,2025,01620305,Lunenburg Middle School,School,Hispanic or Latino,,,,,,,0.077,0.083,,,,,0.08
attrition,2025,01620305,Lunenburg Middle School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,0.167,,,,,0.091
attrition,2025,01620305,Lunenburg Middle School,School,White,,,,,,,0.047,0.01,,,,,0.027
attrition,2025,01620305,Lunenburg Middle School,School,High Needs,,,,,,,0.061,0.045,,,,,0.052
attrition,2025,01620305,Lunenburg Middle School,School,English Learners,,,,,,,,,,,,,
attrition,2025,01620305,Lunenburg Middle School,School,Low Income,,,,,,,0.091,0.036,,,,,0.06
attrition,2025,01620305,Lunenburg Middle School,School,Students with Disabilities,,,,,,,0.067,0.048,,,,,0.056
attrition,2025,01620305,Lunenburg Middle School,School,Female,,,,,,,0.051,0.0,,,,,0.026
attrition,2025,01620305,Lunenburg Middle School,School,Male,,,,,,,0.041,0.045,,,,,0.043
attrition,2025,01620010,Lunenburg Primary School,School,All Students,0.047,0.076,,,,,,,,,,,0.062
attrition,2025,01620010,Lunenburg Primary School,School,Asian,,,,,,,,,,,,,
attrition,2025,01620010,Lunenburg Primary School,School,Black or African American,,0.286,,,,,,,,,,,0.182
attrition,2025,01620010,Lunenburg Primary School,School,Hispanic or Latino,0.143,0.0,,,,,,,,,,,0.065
attrition,2025,01620010,Lunenburg Primary School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.1
attrition,2025,01620010,Lunenburg Primary School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2025,01620010,Lunenburg Primary School,School,White,0.036,0.07,,,,,,,,,,,0.053
attrition,2025,01620010,Lunenburg Primary School,School,High Needs,0.073,0.109,,,,,,,,,,,0.092
attrition,2025,01620010,Lunenburg Primary School,School,English Learners,,0.0,,,,,,,,,,,0.067
attrition,2025,01620010,Lunenburg Primary School,School,Low Income,0.1,0.129,,,,,,,,,,,0.115
attrition,2025,01620010,Lunenburg Primary School,School,Students with Disabilities,0.05,0.125,,,,,,,,,,,0.083
attrition,2025,01620010,Lunenburg Primary School,School,Female,0.041,0.071,,,,,,,,,,,0.057
attrition,2025,01620010,Lunenburg Primary School,School,Male,0.052,0.081,,,,,,,,,,,0.067
attrition,2025,01620025,Turkey Hill Elementary School,School,All Students,,,,0.054,0.037,,,,,,,,0.045
attrition,2025,01620025,Turkey Hill Elementary School,School,Asian,,,,,,,,,,,,,
attrition,2025,01620025,Turkey Hill Elementary School,School,Black or African American,,,,,,,,,,,,,
attrition,2025,01620025,Turkey Hill Elementary School,School,Hispanic or Latino,,,,0.091,0.111,,,,,,,,0.1
attrition,2025,01620025,Turkey Hill Elementary School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.0
attrition,2025,01620025,Turkey Hill Elementary School,School,White,,,,0.053,0.032,,,,,,,,0.042
attrition,2025,01620025,Turkey Hill Elementary School,School,High Needs,,,,0.095,0.114,,,,,,,,0.104
attrition,2025,01620025,Turkey Hill Elementary School,School,English Learners,,,,,,,,,,,,,0.0
attrition,2025,01620025,Turkey Hill Elementary School,School,Low Income,,,,0.143,0.167,,,,,,,,0.154
attrition,2025,01620025,Turkey Hill Elementary School,School,Students with Disabilities,,,,0.118,0.0,,,,,,,,0.065
attrition,2025,01620025,Turkey Hill Elementary School,School,Female,,,,0.054,0.04,,,,,,,,0.047
attrition,2025,01620025,Turkey Hill Elementary School,School,Male,,,,0.054,0.034,,,,,,,,0.043
attrition,2024,01620605,Advanced Community Experience Program,School,All Students,,,,,,,,,,,,,
attrition,2024,01620000,Lunenburg,District,All Students,0.009,0.033,0.045,0.063,0.035,0.038,0.042,0.046,0.186,0.042,0.01,0.037,0.05
attrition,2024,01620000,Lunenburg,District,American Indian or Alaska Native,,,,,,,,,,,,,
attrition,2024,01620000,Lunenburg,District,Asian,,,,,,,,0.0,,,,,0.0
attrition,2024,01620000,Lunenburg,District,Black or African American,,0.0,,,0.111,,,,,,,,0.079
attrition,2024,01620000,Lunenburg,District,Hispanic or Latino,0.0,0.0,0.091,0.167,0.0,0.077,0.0,0.091,0.154,0.0,0.077,0.0,0.061
attrition,2024,01620000,Lunenburg,District,"Multi-Race, Not Hispanic or Latino",,0.25,,,,,,,0.2,,,,0.113
attrition,2024,01620000,Lunenburg,District,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,0.0
attrition,2024,01620000,Lunenburg,District,White,0.012,0.022,0.032,0.052,0.025,0.035,0.052,0.021,0.192,0.048,0.0,0.044,0.046
attrition,2024,01620000,Lunenburg,District,High Needs,0.0,0.064,0.051,0.119,0.036,0.094,0.048,0.12,0.25,0.097,0.031,0.077,0.081
attrition,2024,01620000,Lunenburg,District,English Learners,0.0,0.167,,,,,,,,,,,0.065
attrition,2024,01620000,Lunenburg,District,Low Income,0.0,0.071,0.069,0.129,0.051,0.091,0.037,0.188,0.28,0.111,0.043,0.0,0.091
attrition,2024,01620000,Lunenburg,District,Students with Disabilities,0.0,0.0,0.059,0.071,0.034,0.077,0.048,0.0,0.263,0.0,0.0,0.167,0.061
attrition,2024,01620000,Lunenburg,District,Female,0.0,0.029,0.037,0.096,0.041,0.018,0.069,0.062,0.169,0.05,0.0,0.0,0.05
attrition,2024,01620000,Lunenburg,District,Male,0.018,0.038,0.052,0.033,0.03,0.063,0.016,0.031,0.203,0.033,0.017,0.071,0.051
attrition,2024,01620505,Lunenburg High,School,All Students,,,,,,,,,,0.042,0.01,0.037,0.03
attrition,2024,01620505,Lunenburg High,School,American Indian or Alaska Native,,,,,,,,,,,,,
attrition,2024,01620505,Lunenburg High,School,Asian,,,,,,,,,,,,,
attrition,2024,01620505,Lunenburg High,School,Black or African American,,,,,,,,,,,,,
attrition,2024,01620505,Lunenburg High,School,Hispanic or Latino,,,,,,,,,,0.0,0.077,0.0,0.036
attrition,2024,01620505,Lunenburg High,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.0
attrition,2024,01620505,Lunenburg High,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2024,01620505,Lunenburg High,School,White,,,,,,,,,,0.048,0.0,0.044,0.032
attrition,2024,01620505,Lunenburg High,School,High Needs,,,,,,,,,,0.097,0.031,0.077,0.067
attrition,2024,01620505,Lunenburg High,School,English Learners,,,,,,,,,,,,,
attrition,2024,01620505,Lunenburg High,School,Low Income,,,,,,,,,,0.111,0.043,0.0,0.058
attrition,2024,01620505,Lunenburg High,School,Students with Disabilities,,,,,,,,,,0.0,0.0,0.167,0.063
attrition,2024,01620505,Lunenburg High,School,Female,,,,,,,,,,0.05,0.0,0.0,0.019
attrition,2024,01620505,Lunenburg High,School,Male,,,,,,,,,,0.033,0.017,0.071,0.04
attrition,2024,01620305,Lunenburg Middle School,School,All Students,,,,,,,0.042,0.046,,,,,0.044
attrition,2024,01620305,Lunenburg Middle School,School,Asian,,,,,,,,0.0,,,,,0.0
attrition,2024,01620305,Lunenburg Middle School,School,Black or African American,,,,,,,,,,,,,0.2
attrition,2024,01620305,Lunenburg Middle School,School,Hispanic or Latino,,,,,,,0.0,0.091,,,,,0.061
attrition,2024,01620305,Lunenburg Middle School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.0
attrition,2024,01620305,Lunenburg Middle School,School,White,,,,,,,0.052,0.021,,,,,0.037
attrition,2024,01620305,Lunenburg Middle School,School,High Needs,,,,,,,0.048,0.12,,,,,0.087
attrition,2024,01620305,Lunenburg Middle School,School,English Learners,,,,,,,,,,,,,
attrition,2024,01620305,Lunenburg Middle School,School,Low Income,,,,,,,0.037,0.188,,,,,0.119
attrition,2024,01620305,Lunenburg Middle School,School,Students with Disabilities,,,,,,,0.048,0.0,,,,,0.023
attrition,2024,01620305,Lunenburg Middle School,School,Female,,,,,,,0.069,0.062,,,,,0.065
attrition,2024,01620305,Lunenburg Middle School,School,Male,,,,,,,0.016,0.031,,,,,0.024
attrition,2024,01620010,Lunenburg Primary School,School,All Students,0.009,0.033,,,,,,,,,,,0.022
attrition,2024,01620010,Lunenburg Primary School,School,Asian,,,,,,,,,,,,,
attrition,2024,01620010,Lunenburg Primary School,School,Black or African American,,0.0,,,,,,,,,,,0.0
attrition,2024,01620010,Lunenburg Primary School,School,Hispanic or Latino,0.0,0.0,,,,,,,,,,,0.0
attrition,2024,01620010,Lunenburg Primary School,School,"Multi-Race, Not Hispanic or Latino",,0.25,,,,,,,,,,,0.182
attrition,2024,01620010,Lunenburg Primary School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2024,01620010,Lunenburg Primary School,School,White,0.012,0.022,,,,,,,,,,,0.017
attrition,2024,01620010,Lunenburg Primary School,School,High Needs,0.0,0.064,,,,,,,,,,,0.036
attrition,2024,01620010,Lunenburg Primary School,School,English Learners,0.0,0.167,,,,,,,,,,,0.071
attrition,2024,01620010,Lunenburg Primary School,School,Low Income,0.0,0.071,,,,,,,,,,,0.046
attrition,2024,01620010,Lunenburg Primary School,School,Students with Disabilities,0.0,0.0,,,,,,,,,,,0.0
attrition,2024,01620010,Lunenburg Primary School,School,Female,0.0,0.029,,,,,,,,,,,0.017
attrition,2024,01620010,Lunenburg Primary School,School,Male,0.018,0.038,,,,,,,,,,,0.028
attrition,2024,01620025,Turkey Hill Elementary School,School,All Students,,,,0.063,0.035,,,,,,,,0.047
attrition,2024,01620025,Turkey Hill Elementary School,School,Asian,,,,,,,,,,,,,
attrition,2024,01620025,Turkey Hill Elementary School,School,Black or African American,,,,,0.111,,,,,,,,0.111
attrition,2024,01620025,Turkey Hill Elementary School,School,Hispanic or Latino,,,,0.167,0.0,,,,,,,,0.095
attrition,2024,01620025,Turkey Hill Elementary School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,
attrition,2024,01620025,Turkey Hill Elementary School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2024,01620025,Turkey Hill Elementary School,School,White,,,,0.052,0.025,,,,,,,,0.037
attrition,2024,01620025,Turkey Hill Elementary School,School,High Needs,,,,0.119,0.036,,,,,,,,0.072
attrition,2024,01620025,Turkey Hill Elementary School,School,English Learners,,,,,,,,,,,,,0.167
attrition,2024,01620025,Turkey Hill Elementary School,School,Low Income,,,,0.129,0.051,,,,,,,,0.086
attrition,2024,01620025,Turkey Hill Elementary School,School,Students with Disabilities,,,,0.071,0.034,,,,,,,,0.047
attrition,2024,01620025,Turkey Hill Elementary School,School,Female,,,,0.096,0.041,,,,,,,,0.063
attrition,2024,01620025,Turkey Hill Elementary School,School,Male,,,,0.033,0.03,,,,,,,,0.031
attrition,2023,01620605,Advanced Community Experience Program,School,All Students,,,,,,,,,,,,,
attrition,2023,01620000,Lunenburg,District,All Students,0.065,0.055,0.019,0.015,0.045,0.035,0.06,0.032,0.191,0.048,0.089,0.049,0.061
attrition,2023,01620000,Lunenburg,District,American Indian or Alaska Native,,,,,,,,,,,,,
attrition,2023,01620000,Lunenburg,District,Asian,,,,,,,0.0,,,,,,0.0
attrition,2023,01620000,Lunenburg,District,Black or African American,,,,0.0,,,,,,,,,0.086
attrition,2023,01620000,Lunenburg,District,Hispanic or Latino,0.067,0.111,0.0,,0.143,0.273,0.143,0.0,0.25,0.091,0.267,0.2,0.145
attrition,2023,01620000,Lunenburg,District,"Multi-Race, Not Hispanic or Latino",0.0,,,,,,,0.0,,,,,0.04
attrition,2023,01620000,Lunenburg,District,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,0.0
attrition,2023,01620000,Lunenburg,District,White,0.074,0.054,0.011,0.009,0.033,0.011,0.051,0.029,0.198,0.034,0.061,0.035,0.053
attrition,2023,01620000,Lunenburg,District,High Needs,0.087,0.045,0.05,0.02,0.122,0.075,0.041,0.0,0.213,0.061,0.167,0.042,0.079
attrition,2023,01620000,Lunenburg,District,English Learners,,,,,,,,,,,,,0.13
attrition,2023,01620000,Lunenburg,District,Low Income,0.071,0.056,0.061,0.029,0.097,0.103,0.063,0.0,0.195,0.077,0.2,0.053,0.088
attrition,2023,01620000,Lunenburg,District,Students with Disabilities,0.0,0.0,0.143,0.0,0.154,0.0,0.0,0.0,0.3,0.0,0.083,0.0,0.05
attrition,2023,01620000,Lunenburg,District,Female,0.071,0.07,0.041,0.0,0.0,0.036,0.063,0.031,0.2,0.078,0.052,0.023,0.058
attrition,2023,01620000,Lunenburg,District,Male,0.057,0.038,0.0,0.03,0.094,0.034,0.057,0.033,0.183,0.019,0.123,0.068,0.064
attrition,2023,01620505,Lunenburg High,School,All Students,,,,,,,,,,0.048,0.089,0.049,0.064
attrition,2023,01620505,Lunenburg High,School,American Indian or Alaska Native,,,,,,,,,,,,,
attrition,2023,01620505,Lunenburg High,School,Asian,,,,,,,,,,,,,
attrition,2023,01620505,Lunenburg High,School,Black or African American,,,,,,,,,,,,,
attrition,2023,01620505,Lunenburg High,School,Hispanic or Latino,,,,,,,,,,0.091,0.267,0.2,0.194
attrition,2023,01620505,Lunenburg High,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,0.2
attrition,2023,01620505,Lunenburg High,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2023,01620505,Lunenburg High,School,White,,,,,,,,,,0.034,0.061,0.035,0.044
attrition,2023,01620505,Lunenburg High,School,High Needs,,,,,,,,,,0.061,0.167,0.042,0.097
attrition,2023,01620505,Lunenburg High,School,English Learners,,,,,,,,,,,,,
attrition,2023,01620505,Lunenburg High,School,Low Income,,,,,,,,,,0.077,0.2,0.053,0.12
attrition,2023,01620505,Lunenburg High,School,Students with Disabilities,,,,,,,,,,0.0,0.083,0.0,0.033
attrition,2023,01620505,Lunenburg High,School,Female,,,,,,,,,,0.078,0.052,0.023,0.053
attrition,2023,01620505,Lunenburg High,School,Male,,,,,,,,,,0.019,0.123,0.068,0.074
attrition,2023,01620305,Lunenburg Middle School,School,All Students,,,,,,,0.06,0.032,,,,,0.046
attrition,2023,01620305,Lunenburg Middle School,School,Asian,,,,,,,0.0,,,,,,0.0
attrition,2023,01620305,Lunenburg Middle School,School,Black or African American,,,,,,,,,,,,,0.143
attrition,2023,01620305,Lunenburg Middle School,School,Hispanic or Latino,,,,,,,0.143,0.0,,,,,0.1
attrition,2023,01620305,Lunenburg Middle School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,0.0,,,,,0.0
attrition,2023,01620305,Lunenburg Middle School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2023,01620305,Lunenburg Middle School,School,White,,,,,,,0.051,0.029,,,,,0.039
attrition,2023,01620305,Lunenburg Middle School,School,High Needs,,,,,,,0.041,0.0,,,,,0.025
attrition,2023,01620305,Lunenburg Middle School,School,English Learners,,,,,,,,,,,,,
attrition,2023,01620305,Lunenburg Middle School,School,Low Income,,,,,,,0.063,0.0,,,,,0.036
attrition,2023,01620305,Lunenburg Middle School,School,Students with Disabilities,,,,,,,0.0,0.0,,,,,0.0
attrition,2023,01620305,Lunenburg Middle School,School,Female,,,,,,,0.063,0.031,,,,,0.047
attrition,2023,01620305,Lunenburg Middle School,School,Male,,,,,,,0.057,0.033,,,,,0.046
attrition,2023,01620010,Lunenburg Primary School,School,All Students,0.065,0.055,,,,,,,,,,,0.06
attrition,2023,01620010,Lunenburg Primary School,School,Asian,,,,,,,,,,,,,
attrition,2023,01620010,Lunenburg Primary School,School,Black or African American,,,,,,,,,,,,,0.0
attrition,2023,01620010,Lunenburg Primary School,School,Hispanic or Latino,0.067,0.111,,,,,,,,,,,0.083
attrition,2023,01620010,Lunenburg Primary School,School,"Multi-Race, Not Hispanic or Latino",0.0,,,,,,,,,,,,0.0
attrition,2023,01620010,Lunenburg Primary School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
attrition,2023,01620010,Lunenburg Primary School,School,White,0.074,0.054,,,,,,,,,,,0.065
attrition,2023,01620010,Lunenburg Primary School,School,High Needs,0.087,0.045,,,,,,,,,,,0.067
attrition,2023,01620010,Lunenburg Primary School,School,English Learners,,,,,,,,,,,,,0.167
attrition,2023,01620010,Lunenburg Primary School,School,Low Income,0.071,0.056,,,,,,,,,,,0.064
attrition,2023,01620010,Lunenburg Primary School,School,Students with Disabilities,0.0,0.0,,,,,,,,,,,0.0
attrition,2023,01620010,Lunenburg Primary School,School,Female,0.071,0.07,,,,,,,,,,,0.071
attrition,2023,01620010,Lunenburg Primary School,School,Male,0.057,0.038,,,,,,,,,,,0.048
attrition,2023,01620025,Turkey Hill Elementary School,School,All Students,,,,0.015,0.045,,,,,,,,0.029
attrition,2023,01620025,Turkey Hill Elementary School,School,Asian,,,,,,,,,,,,,
attrition,2023,01620025,Turkey Hill Elementary School,School,Black or African American,,,,0.0,,,,,,,,,0.0
attrition,2023,01620025,Turkey Hill Elementary School,School,Hispanic or Latino,,,,,0.143,,,,,,,,0.158
attrition,2023,01620025,Turkey Hill Elementary School,School,"Multi-Race, Not Hispanic or Latino",,,,,,,,,,,,,
attrition,2023,01620025,Turkey Hill Elementary School,School,Native Hawaiian or Other Pacific Islander,,,,,,,,,,,,,
