fy,lea,district,race_ethnicity,race_level,job_class,educators_headcount,educators_pct,hires_headcount,hires_pct,retained_headcount,retained_pct,reconciles,doc_id
2022,07350000,North Middlesex,Hispanic/Latino,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Hispanic/Latino,detail,Other - Licensed,1,0.034,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Hispanic/Latino,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Hispanic/Latino,detail,Paraprofessional,1,0.011,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Hispanic/Latino,detail,Teacher,1,0.004,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,"Multi-race, Non-Hisp./Lat.",detail,Teacher,1,0.004,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,1,0.011,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,Nat. Haw. or Pacif. Isl.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,White,detail,Administrator,21,0.955,,,19,0.95,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,White,detail,Other - Licensed,28,0.966,,,27,0.794,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,White,detail,Other - Non-Licensed,43,1,,,39,0.867,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,White,detail,Paraprofessional,86,0.977,,,70,0.854,yes,sources/state-dese/dese-educators-retention.xlsx
2022,07350000,North Middlesex,White,detail,Teacher,242,0.988,20,1,217,0.886,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Afr. Amer./Black,detail,Administrator,876,0.088,102,0.113,633,0.718,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Afr. Amer./Black,detail,Other - Licensed,732,0.057,96,0.058,440,0.742,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Afr. Amer./Black,detail,Other - Non-Licensed,1183,0.059,151,0.077,751,0.725,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Afr. Amer./Black,detail,Paraprofessional,2044,0.075,316,0.076,1366,0.717,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Afr. Amer./Black,detail,Teacher,2657,0.034,330,0.042,2043,0.768,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,All Educators,all,Administrator,9993,1,903,1,8402,0.795,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,All Educators,all,Other - Licensed,12851,1,1643,1,9420,0.77,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,All Educators,all,Other - Non-Licensed,19953,1,1973,1,15599,0.798,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,All Educators,all,Paraprofessional,27296,1,4149,1,19769,0.737,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,All Educators,all,Teacher,78198,1,7891,1,66949,0.846,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Amer. Ind. or Alaska Nat.,detail,Administrator,11,0.001,0,0,7,0.778,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,21,0.002,3,0.002,11,0.733,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,19,0.001,4,0.002,12,0.75,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,48,0.002,12,0.003,31,0.738,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Amer. Ind. or Alaska Nat.,detail,Teacher,67,0.001,7,0.001,47,0.701,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Asian,detail,Administrator,184,0.018,18,0.02,141,0.81,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Asian,detail,Other - Licensed,192,0.015,35,0.021,123,0.695,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Asian,detail,Other - Non-Licensed,367,0.018,57,0.029,251,0.784,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Asian,detail,Paraprofessional,773,0.028,145,0.035,499,0.747,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Asian,detail,Teacher,1418,0.018,229,0.029,1090,0.793,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Hispanic/Latino,detail,Administrator,563,0.056,52,0.058,379,0.723,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Hispanic/Latino,detail,Other - Licensed,706,0.055,117,0.071,431,0.741,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Hispanic/Latino,detail,Other - Non-Licensed,1844,0.092,270,0.137,1173,0.77,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Hispanic/Latino,detail,Paraprofessional,2577,0.094,543,0.131,1588,0.729,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Hispanic/Latino,detail,Teacher,3199,0.041,514,0.065,2377,0.779,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,"Multi-race, Non-Hisp./Lat.",detail,Administrator,86,0.009,8,0.009,62,0.805,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,73,0.006,18,0.011,40,0.678,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,134,0.007,14,0.007,84,0.764,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,203,0.007,39,0.009,131,0.679,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,"Multi-race, Non-Hisp./Lat.",detail,Teacher,439,0.006,77,0.01,330,0.769,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Nat. Haw. or Pacif. Isl.,detail,Administrator,8,0.001,1,0.001,6,0.75,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,5,0,1,0.001,6,1,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,17,0.001,3,0.002,13,0.813,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,29,0.001,3,0.001,20,0.667,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,Nat. Haw. or Pacif. Isl.,detail,Teacher,42,0.001,6,0.001,33,0.805,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,White,detail,Administrator,8265,0.827,722,0.8,7174,0.807,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,White,detail,Other - Licensed,11122,0.865,1373,0.836,8369,0.774,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,White,detail,Other - Non-Licensed,16389,0.821,1474,0.747,13315,0.805,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,White,detail,Paraprofessional,21622,0.792,3091,0.745,16134,0.74,yes,sources/state-dese/dese-educators-retention.xlsx
2023,00000000,State Totals,White,detail,Teacher,70376,0.9,6728,0.853,61029,0.854,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Afr. Amer./Black,detail,Administrator,1,0.071,1,0.143,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Afr. Amer./Black,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Afr. Amer./Black,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Afr. Amer./Black,detail,Paraprofessional,1,0.027,1,0.167,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Afr. Amer./Black,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,All Educators,all,Administrator,14,1,7,1,7,0.7,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,All Educators,all,Other - Licensed,12,1,,,10,1,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,All Educators,all,Other - Non-Licensed,20,1,,,15,0.833,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,All Educators,all,Paraprofessional,37,1,6,1,27,0.844,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,All Educators,all,Teacher,92,1,6,1,80,0.899,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Amer. Ind. or Alaska Nat.,detail,Administrator,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Amer. Ind. or Alaska Nat.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Asian,detail,Administrator,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Asian,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Asian,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Asian,detail,Paraprofessional,3,0.081,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Asian,detail,Teacher,2,0.022,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Hispanic/Latino,detail,Administrator,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Hispanic/Latino,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Hispanic/Latino,detail,Other - Non-Licensed,1,0.05,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Hispanic/Latino,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Hispanic/Latino,detail,Teacher,2,0.022,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,"Multi-race, Non-Hisp./Lat.",detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,Nat. Haw. or Pacif. Isl.,detail,Teacher,1,0.011,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,White,detail,Administrator,13,0.929,6,0.857,7,0.7,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,White,detail,Other - Licensed,12,1,,,10,1,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,White,detail,Other - Non-Licensed,19,0.95,,,15,0.833,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,White,detail,Paraprofessional,33,0.892,5,0.833,24,0.828,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01250000,Harvard,White,detail,Teacher,87,0.946,6,1,75,0.904,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Afr. Amer./Black,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Afr. Amer./Black,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Afr. Amer./Black,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Afr. Amer./Black,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Afr. Amer./Black,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,All Educators,all,Administrator,19,1,,,14,0.824,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,All Educators,all,Other - Licensed,14,1,,,9,0.563,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,All Educators,all,Other - Non-Licensed,38,1,,,31,0.795,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,All Educators,all,Paraprofessional,59,1,14,1,37,0.661,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,All Educators,all,Teacher,123,1,10,1,104,0.889,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Amer. Ind. or Alaska Nat.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Amer. Ind. or Alaska Nat.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Asian,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Asian,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Asian,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Asian,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Asian,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Hispanic/Latino,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Hispanic/Latino,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Hispanic/Latino,detail,Other - Non-Licensed,1,0.026,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Hispanic/Latino,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Hispanic/Latino,detail,Teacher,1,0.008,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,1,0.026,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,"Multi-race, Non-Hisp./Lat.",detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,1,0.017,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,Nat. Haw. or Pacif. Isl.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,White,detail,Administrator,19,1,,,14,0.824,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,White,detail,Other - Licensed,14,1,,,9,0.563,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,White,detail,Other - Non-Licensed,36,0.947,,,30,0.789,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,White,detail,Paraprofessional,58,0.983,14,1,36,0.655,yes,sources/state-dese/dese-educators-retention.xlsx
2023,01620000,Lunenburg,White,detail,Teacher,122,0.992,10,1,104,0.889,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Afr. Amer./Black,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Afr. Amer./Black,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Afr. Amer./Black,detail,Other - Non-Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Afr. Amer./Black,detail,Paraprofessional,2,0.029,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Afr. Amer./Black,detail,Teacher,2,0.012,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,All Educators,all,Administrator,18,1,,,15,0.882,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,All Educators,all,Other - Licensed,25,1,,,21,0.778,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,All Educators,all,Other - Non-Licensed,44,1,8,1,34,0.756,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,All Educators,all,Paraprofessional,70,1,10,1,54,0.831,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,All Educators,all,Teacher,165,1,14,1,145,0.873,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Amer. Ind. or Alaska Nat.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Amer. Ind. or Alaska Nat.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Amer. Ind. or Alaska Nat.,detail,Other - Non-Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Amer. Ind. or Alaska Nat.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Amer. Ind. or Alaska Nat.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Asian,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Asian,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Asian,detail,Other - Non-Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Asian,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Asian,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Hispanic/Latino,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Hispanic/Latino,detail,Other - Licensed,1,0.04,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Hispanic/Latino,detail,Other - Non-Licensed,2,0.045,1,0.125,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Hispanic/Latino,detail,Paraprofessional,1,0.014,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Hispanic/Latino,detail,Teacher,1,0.006,1,0.071,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,"Multi-race, Non-Hisp./Lat.",detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,"Multi-race, Non-Hisp./Lat.",detail,Other - Licensed,1,0.04,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,"Multi-race, Non-Hisp./Lat.",detail,Other - Non-Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,"Multi-race, Non-Hisp./Lat.",detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,"Multi-race, Non-Hisp./Lat.",detail,Teacher,2,0.012,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Nat. Haw. or Pacif. Isl.,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Nat. Haw. or Pacif. Isl.,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Nat. Haw. or Pacif. Isl.,detail,Other - Non-Licensed,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Nat. Haw. or Pacif. Isl.,detail,Paraprofessional,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,Nat. Haw. or Pacif. Isl.,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,White,detail,Administrator,18,1,,,15,0.882,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,White,detail,Other - Licensed,23,0.92,,,20,0.769,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,White,detail,Other - Non-Licensed,42,0.955,7,0.875,34,0.756,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,White,detail,Paraprofessional,67,0.957,10,1,51,0.823,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06100000,Ashburnham-Westminster,White,detail,Teacher,160,0.97,13,0.929,140,0.875,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Afr. Amer./Black,detail,Administrator,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Afr. Amer./Black,detail,Other - Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Afr. Amer./Black,detail,Other - Non-Licensed,0,0,,,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Afr. Amer./Black,detail,Paraprofessional,4,0.06,1,0.071,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,Afr. Amer./Black,detail,Teacher,0,0,0,0,,,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,All Educators,all,Administrator,16,1,,,16,0.941,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,All Educators,all,Other - Licensed,21,1,,,12,0.667,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,All Educators,all,Other - Non-Licensed,28,1,,,23,0.793,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,All Educators,all,Paraprofessional,67,1,14,1,44,0.71,yes,sources/state-dese/dese-educators-retention.xlsx
2023,06160000,Ayer Shirley School District,All Educators,all,Teacher,147,1,16,1,125,0.845,yes,sources/state-dese/dese-educators-retention.xlsx
