fy,lea,district,org_code,org_name,org_level,gen_ed_fte,gen_ed_pct,sped_fte,sped_pct,career_tech_fte,career_tech_pct,el_fte,el_pct,total_fte,comments,reconciles,doc_id
2008,00000000,State,00000000,State,state,56742.2,0.802,10235.9,0.145,2074.9,0.029,1663.6,0.024,70716.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,00190000,Ayer (non-op),00190000,Ayer (non-op),district,79.7,0.851,13,0.139,0,0.0,1,0.011,93.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,00190000,Ayer (non-op),00190025,Page-Hilltop,school,34,0.803,8,0.189,0,0.0,0.3,0.008,42.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,00190000,Ayer (non-op),00190305,Ayer Middle,school,15,0.776,4,0.207,0,0.0,0.3,0.017,19.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,00190000,Ayer (non-op),00190510,Ayer High School,school,30.7,0.959,1,0.031,0,0.0,0.3,0.01,32,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01250000,Harvard,01250000,Harvard,district,86.1,1.0,0,0.0,0,0.0,0,0.0,86.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01250000,Harvard,01250005,Hildreth Elementary School,school,33,1.0,0,0.0,0,0.0,0,0.0,33,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01250000,Harvard,01250505,The Bromfield High School,school,53.1,1.0,0,0.0,0,0.0,0,0.0,53.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01620000,Lunenburg,01620000,Lunenburg,district,101,0.845,18.5,0.155,0,0.0,0,0.0,119.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01620000,Lunenburg,01620010,Lunenburg Primary School,school,19,0.776,5.5,0.224,0,0.0,0,0.0,24.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01620000,Lunenburg,01620015,Thomas C Passios Elementary,school,18.5,0.822,4,0.178,0,0.0,0,0.0,22.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01620000,Lunenburg,01620020,Turkey Hill Middle,school,24.5,0.86,4,0.14,0,0.0,0,0.0,28.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,01620000,Lunenburg,01620505,Lunenburg High,school,39,0.886,5,0.114,0,0.0,0,0.0,44,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,132.4,0.862,21.3,0.138,0,0.0,0,0.0,153.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,19,0.891,2.3,0.109,0,0.0,0,0.0,21.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,14,0.894,1.7,0.106,0,0.0,0,0.0,15.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,27,0.818,6,0.182,0,0.0,0,0.0,33,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,30.9,0.87,4.6,0.13,0,0.0,0,0.0,35.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,41.6,0.862,6.7,0.138,0,0.0,0,0.0,48.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,160.7,0.889,19.2,0.106,0,0.0,1,0.006,180.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730001,Boutwell School,school,3,0.75,1,0.25,0,0.0,0,0.0,4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,13.6,0.819,3,0.181,0,0.0,0,0.0,16.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730010,Florence Roche School,school,25.7,0.896,3,0.104,0,0.0,0,0.0,28.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730040,Prescott Elementary,school,13,0.896,1.5,0.104,0,0.0,0,0.0,14.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,52.8,0.876,6.5,0.107,0,0.0,1,0.017,60.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,52.6,0.927,4.2,0.073,0,0.0,0,0.0,56.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,237.2,0.863,37.6,0.137,0,0.0,0,0.0,274.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350005,Spaulding Memorial,school,17.8,0.69,8,0.31,0,0.0,0,0.0,25.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350010,Ashby Elementary,school,14.5,0.828,3,0.172,0,0.0,0,0.0,17.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350015,Peter Fitzpatrick *CLOSED*,school,29,0.853,5,0.147,0,0.0,0,0.0,34,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350020,Squannacook *closed*,school,21,0.751,7,0.249,0,0.0,0,0.0,27.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,32.3,0.902,3.5,0.098,0,0.0,0,0.0,35.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350035,Varnum Brook,school,25,0.807,6,0.193,0,0.0,0,0.0,31,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,33.6,0.926,2.7,0.074,0,0.0,0,0.0,36.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,64.1,0.962,2.5,0.038,0,0.0,0,0.0,66.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,00000000,State,00000000,State,state,56823.6,0.807,9880.7,0.14,2093.5,0.03,1598,0.023,70395.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,81.2,0.853,13,0.136,0,0.0,1,0.01,95.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,00190000,Ayer (non-op),00190025,Page-Hilltop,school,33.9,0.803,8,0.19,0,0.0,0.3,0.008,42.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,17.6,0.841,3,0.143,0,0.0,0.3,0.016,20.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,00190000,Ayer (non-op),00190510,Ayer High School,school,29.8,0.928,2,0.062,0,0.0,0.3,0.01,32.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01250000,Harvard,01250000,Harvard,district,77,0.917,7,0.083,0,0.0,0,0.0,84,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01250000,Harvard,01250005,Hildreth Elementary School,school,29,0.906,3,0.094,0,0.0,0,0.0,32,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01250000,Harvard,01250505,The Bromfield High School,school,48,0.923,4,0.077,0,0.0,0,0.0,52,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01620000,Lunenburg,01620000,Lunenburg,district,103.2,0.859,17,0.141,0,0.0,0,0.0,120.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01620000,Lunenburg,01620010,Lunenburg Primary School,school,19,0.792,5,0.208,0,0.0,0,0.0,24,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01620000,Lunenburg,01620015,Thomas C Passios Elementary,school,20.3,0.835,4,0.165,0,0.0,0,0.0,24.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01620000,Lunenburg,01620020,Turkey Hill Middle,school,24.7,0.861,4,0.139,0,0.0,0,0.0,28.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,01620000,Lunenburg,01620505,Lunenburg High,school,39.2,0.907,4,0.093,0,0.0,0,0.0,43.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,135.9,0.859,22.4,0.141,0,0.0,0,0.0,158.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,18.3,0.859,3,0.141,0,0.0,0,0.0,21.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,15.4,0.885,2,0.115,0,0.0,0,0.0,17.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,27,0.818,6,0.182,0,0.0,0,0.0,33,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,32.7,0.89,4.1,0.11,0,0.0,0,0.0,36.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,42.5,0.853,7.3,0.147,0,0.0,0,0.0,49.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,157.3,0.874,22.8,0.126,0,0.0,0,0.0,180.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06730000,Groton-Dunstable,06730001,Boutwell School,school,2,0.667,1,0.333,0,0.0,0,0.0,3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,21.5,0.878,3,0.122,0,0.0,0,0.0,24.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06730000,Groton-Dunstable,06730010,Florence Roche School,school,31.7,0.864,5,0.136,0,0.0,0,0.0,36.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,48.7,0.851,8.5,0.149,0,0.0,0,0.0,57.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,53.5,0.911,5.3,0.089,0,0.0,0,0.0,58.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350000,North Middlesex,district,248.2,0.866,38.5,0.134,0.1,0.0,0,0.0,286.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350005,Spaulding Memorial,school,17.5,0.692,7.8,0.308,0,0.0,0,0.0,25.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350010,Ashby Elementary,school,16,0.93,1.2,0.07,0,0.0,0,0.0,17.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350015,Peter Fitzpatrick *CLOSED*,school,28,0.862,4.5,0.138,0,0.0,0,0.0,32.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350020,Squannacook *closed*,school,19.9,0.74,7,0.26,0,0.0,0,0.0,26.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350030,Hawthorne Brook,school,35,0.921,3,0.079,0,0.0,0,0.0,38,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350035,Varnum Brook,school,27.4,0.753,9,0.247,0,0.0,0,0.0,36.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350310,Nissitissit Middle School,school,32.3,0.884,4.2,0.116,0,0.0,0,0.0,36.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2009,07350000,North Middlesex,07350505,North Middlesex Regional,school,72,0.975,1.8,0.024,0.1,0.001,0,0.0,73.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,00000000,State,00000000,State,state,55912.4,0.8,10288.6,0.147,2064.9,0.03,1643,0.024,69908.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,00190000,Ayer (non-op),00190000,Ayer (non-op),district,79.5,0.833,15,0.157,0,0.0,1,0.01,95.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,00190000,Ayer (non-op),00190025,Page-Hilltop,school,33.6,0.783,9,0.209,0,0.0,0.3,0.008,43,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,00190000,Ayer (non-op),00190305,Ayer Middle,school,15.7,0.825,3,0.158,0,0.0,0.3,0.017,19,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,00190000,Ayer (non-op),00190510,Ayer High School,school,30.2,0.901,3,0.089,0,0.0,0.3,0.01,33.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01250000,Harvard,01250000,Harvard,district,75.7,0.894,9,0.106,0,0.0,0,0.0,84.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01250000,Harvard,01250005,Hildreth Elementary School,school,29.5,0.881,4,0.119,0,0.0,0,0.0,33.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01250000,Harvard,01250505,The Bromfield High School,school,46.2,0.902,5,0.098,0,0.0,0,0.0,51.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01620000,Lunenburg,01620000,Lunenburg,district,100.4,0.834,20,0.166,0,0.0,0,0.0,120.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01620000,Lunenburg,01620010,Lunenburg Primary School,school,17.5,0.714,7,0.286,0,0.0,0,0.0,24.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01620000,Lunenburg,01620015,Thomas C Passios Elementary,school,19.7,0.767,6,0.233,0,0.0,0,0.0,25.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01620000,Lunenburg,01620020,Turkey Hill Middle,school,24.9,0.892,3,0.108,0,0.0,0,0.0,27.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,01620000,Lunenburg,01620505,Lunenburg High,school,38.3,0.905,4,0.095,0,0.0,0,0.0,42.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,128.4,0.865,19.9,0.134,0,0.0,0.3,0.002,148.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,19.1,0.864,3,0.136,0,0.0,0,0.0,22.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,11.4,0.919,1,0.081,0,0.0,0,0.0,12.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,25,0.817,5.6,0.183,0,0.0,0,0.0,30.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,32.5,0.871,4.8,0.129,0,0.0,0,0.0,37.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,40.4,0.876,5.5,0.118,0,0.0,0.3,0.005,46.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,146.3,0.863,23.2,0.137,0,0.0,0,0.0,169.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06730000,Groton-Dunstable,06730001,Boutwell School,school,2.5,0.714,1,0.286,0,0.0,0,0.0,3.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,18.9,0.825,4,0.175,0,0.0,0,0.0,22.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06730000,Groton-Dunstable,06730010,Florence Roche School,school,26.9,0.843,5,0.157,0,0.0,0,0.0,31.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,47.8,0.85,8.4,0.15,0,0.0,0,0.0,56.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,50.3,0.913,4.8,0.087,0,0.0,0,0.0,55.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350000,North Middlesex,district,233,0.857,38.5,0.142,0.2,0.001,0,0.0,271.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,1,0.143,6,0.857,0,0.0,0,0.0,7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350005,Spaulding Memorial,school,28.5,0.826,6,0.174,0,0.0,0,0.0,34.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350010,Ashby Elementary,school,13.5,0.906,1.4,0.094,0,0.0,0,0.0,14.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350030,Hawthorne Brook,school,39.5,0.883,5.2,0.117,0,0.0,0,0.0,44.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350035,Varnum Brook,school,38.9,0.802,9.6,0.198,0,0.0,0,0.0,48.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350310,Nissitissit Middle School,school,40.7,0.857,6.8,0.143,0,0.0,0,0.0,47.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2010,07350000,North Middlesex,07350505,North Middlesex Regional,school,71,0.95,3.5,0.047,0.2,0.003,0,0.0,74.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,00000000,State,00000000,State,state,55732.4,0.811,9342.6,0.136,2107.5,0.031,1571.7,0.023,68754.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,00190000,Ayer (non-op),00190000,Ayer (non-op),district,35.2,0.772,9.4,0.206,0,0.0,1,0.022,45.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,00190000,Ayer (non-op),00190025,Page-Hilltop,school,17.4,0.661,8.9,0.339,0,0.0,0,0.0,26.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,00190000,Ayer (non-op),00190510,Ayer High School,school,17.9,0.923,0.5,0.026,0,0.0,1,0.052,19.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01250000,Harvard,01250000,Harvard,district,75.2,0.888,8,0.095,1.4,0.017,0,0.0,84.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01250000,Harvard,01250005,Hildreth Elementary School,school,30,0.909,3,0.091,0,0.0,0,0.0,33,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01250000,Harvard,01250505,The Bromfield High School,school,45.2,0.875,5,0.097,1.4,0.028,0,0.0,51.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01620000,Lunenburg,01620000,Lunenburg,district,86.8,0.849,13.7,0.134,1.4,0.014,0.4,0.004,102.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01620000,Lunenburg,01620010,Lunenburg Primary School,school,18.6,0.823,4,0.177,0,0.0,0,0.0,22.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01620000,Lunenburg,01620015,Thomas C Passios Elementary,school,18,0.804,4,0.179,0,0.0,0.4,0.018,22.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01620000,Lunenburg,01620020,Turkey Hill Middle,school,17.7,0.851,3.1,0.149,0,0.0,0,0.0,20.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,01620000,Lunenburg,01620505,Lunenburg High,school,32.5,0.891,2.6,0.071,1.4,0.038,0,0.0,36.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,127.2,0.859,20.7,0.14,0,0.0,0.3,0.002,148.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,20,0.834,4,0.166,0,0.0,0,0.0,24,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,10.4,0.913,1,0.087,0,0.0,0,0.0,11.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,25.9,0.878,3.6,0.122,0,0.0,0,0.0,29.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,31.4,0.838,6.1,0.162,0,0.0,0,0.0,37.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,39.4,0.863,6,0.131,0,0.0,0.3,0.005,45.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,147.3,0.898,16.7,0.102,0,0.0,0,0.0,163.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06730000,Groton-Dunstable,06730001,Boutwell School,school,3.5,1.0,0,0.0,0,0.0,0,0.0,3.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,20.1,0.953,1,0.047,0,0.0,0,0.0,21.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06730000,Groton-Dunstable,06730010,Florence Roche School,school,30.2,0.91,3,0.09,0,0.0,0,0.0,33.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,45.4,0.844,8.4,0.156,0,0.0,0,0.0,53.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,48,0.918,4.3,0.082,0,0.0,0,0.0,52.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350000,North Middlesex,district,226.5,0.846,41.1,0.154,0,0.0,0,0.0,267.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,1,0.172,4.8,0.828,0,0.0,0,0.0,5.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350005,Spaulding Memorial,school,29.1,0.853,5,0.147,0,0.0,0,0.0,34.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350010,Ashby Elementary,school,14,0.886,1.8,0.114,0,0.0,0,0.0,15.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350015,Peter Fitzpatrick *CLOSED*,school,0,,0,,0,,0,,0,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350030,Hawthorne Brook,school,36.7,0.86,6,0.14,0,0.0,0,0.0,42.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350035,Varnum Brook,school,38.8,0.818,8.6,0.182,0,0.0,0,0.0,47.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350310,Nissitissit Middle School,school,38.7,0.793,10.1,0.207,0,0.0,0,0.0,48.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2011,07350000,North Middlesex,07350505,North Middlesex Regional,school,68.2,0.934,4.9,0.066,0,0.0,0,0.0,73.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,00000000,State,00000000,State,state,56728.8,0.818,8839.4,0.127,2011.6,0.029,1762.1,0.025,69341.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01250000,Harvard,01250000,Harvard,district,74.8,0.939,4.9,0.061,0,0.0,0,0.0,79.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01250000,Harvard,01250005,Hildreth Elementary School,school,29,0.879,4,0.121,0,0.0,0,0.0,33,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01250000,Harvard,01250505,The Bromfield High School,school,45.8,0.981,0.9,0.019,0,0.0,0,0.0,46.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01620000,Lunenburg,01620000,Lunenburg,district,99.8,0.872,13.8,0.121,0.8,0.007,0,0.0,114.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01620000,Lunenburg,01620010,Lunenburg Primary School,school,19.3,0.864,3,0.136,0,0.0,0,0.0,22.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01620000,Lunenburg,01620015,Thomas C Passios Elementary,school,21.2,0.83,4.3,0.17,0,0.0,0,0.0,25.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01620000,Lunenburg,01620020,Turkey Hill Middle,school,26.9,0.938,1.8,0.062,0,0.0,0,0.0,28.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,01620000,Lunenburg,01620505,Lunenburg High,school,32.4,0.856,4.7,0.123,0.8,0.021,0,0.0,37.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,121,0.854,20.6,0.146,0,0.0,0,0.0,141.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,17.3,0.832,3.5,0.168,0,0.0,0,0.0,20.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,11.2,0.957,0.5,0.043,0,0.0,0,0.0,11.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,23,0.852,4,0.148,0,0.0,0,0.0,27,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,31.4,0.843,5.9,0.157,0,0.0,0,0.0,37.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,38.2,0.849,6.8,0.151,0,0.0,0,0.0,44.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2012,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,114.4,0.837,19.5,0.143,0,0.0,2.7,0.02,136.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
