dor_code,municipality,fy,expenditure,source_file,sha256
192,Montague,2004,567217,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2005,646296,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2006,739993,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2007,800652,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2008,903833,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2009,890417,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2010,851717,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2011,852159,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2012,846265,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2013,872311,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2014,809224,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2015,827837,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2016,838047,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2017,898762,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2018,992556,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2019,1013427,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2020,1010437,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2021,1010035,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2022,987858,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2023,1075698,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2024,1116656,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2025,1298109,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
192,Montague,2026,1606726,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2002,53690,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2003,57000,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2004,56638,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2005,57692,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2006,68719,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2007,74023,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2008,77124,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2009,78095,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2010,84929,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2011,100903,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2012,121200,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2013,123045,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2014,137294,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2015,157629,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2016,155691,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2017,158576,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2018,156794,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2019,130896,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2020,160627,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2021,137400,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2022,130229,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2023,142485,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2024,159407,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2025,154023,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
193,Monterey,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2002,16092,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2003,19340,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2004,20771,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2005,22146,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2006,24946,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2007,26550,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2008,23290,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2009,24526,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2010,26480,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2011,29316,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2012,33148,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2013,41138,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2014,43800,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2015,46198,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2016,50761,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2017,54133,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2018,57105,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2019,58524,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2020,61983,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2021,66316,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2022,66364,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2023,68250,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2024,75063,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2025,49721,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
194,Montgomery,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2002,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2003,38124,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2004,27175,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2005,24527,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2006,27903,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2007,38030,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2008,40748,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2009,36048,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2010,41547,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2011,46288,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2012,41704,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2013,39961,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2014,41820,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2015,44552,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2016,53864,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2017,72063,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2018,71867,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2019,62239,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2020,62747,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2021,62416,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2022,51365,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2023,52649,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2024,42723,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2025,47516,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
195,Mount Washington,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2002,290549,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2003,328552,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2004,396032,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2005,438791,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2006,489616,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2007,528682,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2008,580802,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2009,579066,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2010,603892,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2011,664796,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2012,702223,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2013,729733,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2014,714029,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2015,674203,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2016,741267,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2017,810840,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2018,816170,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2019,825217,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2020,766114,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2021,825873,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2022,816404,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2023,940799,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2024,1065786,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2025,1148435,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
196,Nahant,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2002,10079332,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2003,11161896,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2004,12710364,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2005,13373854,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2006,15797930,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2007,9540256,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2008,7701433,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2009,9871761,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2010,11267395,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2011,10723519,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2012,10187707,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2013,12022770,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2014,13328647,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2015,13286139,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2016,14358950,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2017,15961153,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2018,14956652,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2019,14984975,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2020,15475714,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2021,16412247,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2022,32847569,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2023,19428371,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2024,17405915,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2025,20403467,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
197,Nantucket,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2002,5411464,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2003,6394649,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2004,7039801,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2005,7668785,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2006,8795455,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2007,10046639,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2008,10835843,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2009,10589293,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2010,12148818,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2011,12436968,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2012,12136490,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2013,12527502,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2014,12247066,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2015,12995926,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2016,13524284,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2017,11775303,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2018,12641344,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2019,12299885,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2020,13176698,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2021,13638019,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2022,13686342,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2023,15399940,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2024,17135106,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2025,18463707,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
198,Natick,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2002,4978591,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2003,6265100,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2004,7289305,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2005,7688906,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2006,8734490,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2007,9792078,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2008,10431045,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2009,11298966,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2010,11842927,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2011,12298971,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2012,12962129,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2013,13360306,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2014,14502990,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2015,14754126,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2016,16189260,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2017,17866805,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2018,19035871,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2019,18266386,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2020,19508088,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2021,21546672,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2022,20800283,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2023,22393040,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2024,23296770,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2025,24574270,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
199,Needham,2026,,health-insurance-expenditures.xlsx,26f37cf12ba8d7ab8e3563030d9e04da968fabb48c995d67523df51893bb1853
