dor_code,municipality,fy,res_value,res_levy,total_value,total_levy,res_pct_of_total,prior_levy_limit,levy_pct_of_prior_limit,source_file,sha256
313,Washington,2018,477800,6708,1744813,24497,27.38,1119228,2.19,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2019,1313700,19482,1380698,20476,95.15,1171706,1.75,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2020,327100,4851,377574,5600,86.63,1221475,0.46,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2021,427820,6541,635945,9723,67.27,1257612,0.77,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2022,948860,15836,1254605,20939,75.63,1298775,1.61,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2023,1114800,16544,1127220,16728,98.9,1352183,1.24,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2024,1238050,18831,1320218,20081,93.78,1552716,1.29,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2025,507860,7775,759689,11631,66.85,1611615,0.72,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2026,428700,6070,2426403,34357,17.67,1664269,2.06,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
313,Washington,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2003,41359364,517406,120112090,2301942,22.48,46620359,4.94,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2004,56331438,712593,92686707,1537130,46.36,50146179,3.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2005,54791016,567087,88618551,1240255,45.72,53650473,2.31,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2006,84601236,922999,105839912,1349684,68.39,56242798,2.4,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2007,62074583,693373,87591340,1212639,57.18,58998552,2.06,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2008,60266045,629780,90868538,1215819,51.8,61686155,1.97,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2009,49842989,567712,69481738,980323,57.91,64444128,1.52,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2010,26733422,327217,43264236,699821,46.76,67035554,1.04,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2011,27539667,366553,46394547,830006,44.16,69411264,1.2,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2012,23927700,333074,49298000,989403,33.66,71929016,1.38,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2013,25510296,367348,67515173,1486357,24.71,74716644,1.99,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2014,54979562,807100,109680847,2292240,35.21,78070917,2.94,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2015,102677658,1536058,123414986,2115874,72.6,82314930,2.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2016,77197269,1160275,115329197,2223012,52.19,86488677,2.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2017,67460844,922864,130034175,2512226,36.73,90873906,2.76,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2018,75581562,1049828,158292924,3144080,33.39,95657980,3.29,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2019,113476385,1528527,286918925,5800417,26.35,101193510,5.73,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2020,84781766,1091989,244584670,4919268,22.2,109523765,4.49,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2021,49599847,602142,173896564,3402547,17.7,117181127,2.9,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2022,46055050,564174,365080631,7892192,7.15,123391323,6.4,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2023,36037464,477496,312220684,6354675,7.51,134418141,4.73,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2024,41305210,560925,550129387,10600026,5.29,144133270,7.35,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2025,32868500,384561,288341370,6280874,6.12,158336628,3.97,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2026,47561888,555523,177877178,3530622,15.73,168575918,2.09,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
314,Watertown,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2003,32808252,530838,36793002,595312,89.17,30496975,1.95,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2004,27283648,341591,30282428,379136,90.1,33154711,1.14,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2005,27164276,356667,28791712,378035,94.35,35215994,1.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2006,45510193,572518,52851739,664875,86.11,36474429,1.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2007,55506413,696050,59346377,744203,93.53,40365264,1.84,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2008,44217730,611089,50825210,702404,87,44218599,1.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2009,29419650,440706,44492870,666503,66.12,46032584,1.45,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2010,30487200,499075,31851020,521401,95.72,49745902,1.05,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2011,18312100,325589,23437979,416727,78.13,51510951,0.81,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2012,29448310,569825,36818968,712447,79.98,53215452,1.34,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2013,29708900,564766,35987389,684120,82.55,55258285,1.24,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2014,32139134,574969,44139064,789648,72.81,57323862,1.38,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2015,23472527,430251,29526297,541216,79.5,59546607,0.91,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2016,45680501,840064,52959200,973920,86.26,61590938,1.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2017,40291300,698651,46267880,802285,87.08,64104631,1.25,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2018,31625907,573694,38271437,694244,82.64,66509532,1.04,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2019,17339000,312622,24185270,436060,71.69,68894520,0.63,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2020,25529200,466674,29705790,543022,85.94,71052943,0.76,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2021,13303900,236277,18431430,327342,72.18,73386611,0.45,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2022,11082400,205246,16456470,304774,67.34,75548618,0.4,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2023,42253701,775355,48033501,881414,87.97,77742107,1.13,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2024,79335200,1320931,90176350,1501436,87.98,80567074,1.86,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2025,31566700,489915,35963390,558152,87.77,84082687,0.66,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2026,49564501,774693,59774011,934268,82.92,86742906,1.08,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
315,Wayland,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2003,11328195,172982,18608462,379379,45.6,10907447,3.48,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2004,16037485,164545,23952748,311452,52.83,11559512,2.69,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2005,27351832,269963,32045715,353984,76.26,12159952,2.91,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2006,22897425,198063,29954367,306529,64.61,12817935,2.39,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2007,35443654,299499,42215012,400460,74.79,13444912,2.98,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2008,24344090,202786,33783278,340882,59.49,14181495,2.4,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2009,17091195,139635,25765658,263420,53.01,14876914,1.77,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2010,8647760,76100,15535877,174256,43.67,15512257,1.12,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2011,5193375,50739,9962759,125380,40.47,16074319,0.78,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2012,8647220,96503,13054889,175488,54.99,16601557,1.06,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2013,5749170,67725,10951013,163802,41.35,17192084,0.95,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2014,6840923,85306,14608300,234905,36.32,17785688,1.32,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2015,5984630,79536,13478409,224915,35.36,18465235,1.22,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2016,10986535,161282,18054086,304541,52.96,19151781,1.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2017,11188290,169391,15108433,245795,68.92,19935117,1.23,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2018,10617390,160641,19620040,327730,49.02,20679290,1.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2019,13002240,200104,18695853,293480,68.18,21524002,1.36,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2020,14387680,220563,20789190,318698,69.21,22355582,1.43,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2021,12845788,193458,19129670,288093,67.15,23233170,1.24,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2022,12915795,195029,27122820,409555,47.62,24102092,1.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2023,24035300,335533,37257490,520114,64.51,25114199,2.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2024,17240419,215505,24631490,307894,69.99,26262168,1.17,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2025,22169265,270022,36588040,445643,60.59,27226616,1.64,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2026,24146346,286859,34502880,409894,69.98,28352924,1.45,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
316,Webster,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2003,90562000,733552,105653000,855789,85.72,51556452,1.66,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2004,90520000,735022,100847086,818878,89.76,56240353,1.46,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2005,120570000,1032079,130412969,1116335,92.45,61360676,1.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2006,132396000,1112126,139010000,1167684,95.24,64011028,1.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2007,146044000,1215086,150620000,1253158,96.96,69375839,1.81,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2008,135548000,1202311,147529000,1308582,91.88,75522011,1.73,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2009,128391000,1178629,184858600,1697001,69.45,78718643,2.16,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2010,129258000,1224073,149481034,1415585,86.47,82383610,1.72,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2011,119392000,1251228,135129000,1416152,88.35,85858785,1.65,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2012,119260000,1363142,134068000,1532397,88.95,89421407,1.71,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2013,112464000,1291087,163942375,1882059,68.6,93189339,2.02,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2014,118464000,1386029,134617806,1575028,88,97401131,1.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2015,145326000,1677062,159946000,1845776,90.86,101411187,1.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2016,128583000,1486419,146482000,1693331,87.78,109137243,1.55,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2017,178368000,2110093,190160100,2249593,93.8,113559005,1.98,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2018,165933000,1956350,183942100,2168677,90.21,118647573,1.83,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2019,160313000,1915740,175742200,2100119,91.22,123786901,1.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2020,116689000,1350092,155819300,1802830,74.89,128981693,1.4,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2021,133503000,1543295,151662700,1753221,88.03,134009065,1.31,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2022,136577000,1604780,156574600,1839752,87.23,139112513,1.32,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2023,211249000,2467388,248896000,2907105,84.87,144430078,2.01,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2024,232566000,2662881,247069400,2828945,94.13,151011237,1.87,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2025,217599000,2265206,255113710,2655734,85.29,157615463,1.68,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2026,191356000,1967140,210597680,2164944,90.86,164211584,1.32,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
317,Wellesley,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2003,20859780,144558,22064548,152907,94.54,7400050,2.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2004,20796450,136009,24029992,157157,86.54,7737958,2.03,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2005,25974520,125717,29361229,142109,88.47,8088564,1.76,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2006,30372922,146701,33429597,161465,90.86,8977387,1.8,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2007,22970660,105435,24584220,112841,93.44,9817307,1.15,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2008,21312578,95907,23916358,107624,89.11,10234581,1.05,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2009,12810392,60465,16775040,79178,76.37,10708070,0.74,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2010,14125210,72321,17049550,87294,82.85,11054950,0.79,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2011,8702060,52996,10433598,63541,83.4,11418618,0.56,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2012,7029320,42809,8642193,52631,81.34,11767624,0.45,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2013,10414832,63739,12430360,76074,83.79,12395446,0.61,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2014,8062470,51680,11415640,73174,70.63,12781406,0.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2015,12540400,84021,14258725,95534,87.95,13174115,0.73,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2016,14558610,98707,16166394,109608,90.05,13599002,0.81,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2017,13849927,94595,17450845,119190,79.36,14148585,0.84,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2018,19484143,132102,20720681,140486,94.03,14621490,0.96,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2019,17173543,123306,18301150,131403,93.84,15274813,0.86,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2020,12724380,98359,15588640,119554,82.27,15788086,0.76,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2021,15111420,117114,17708200,136538,85.77,16481342,0.83,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2022,17172718,134978,20682580,161618,83.52,17177914,0.94,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2023,15149760,117865,30281470,230294,51.18,17937060,1.28,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2024,26958350,187630,28975880,201047,93.33,20540850,0.98,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
318,Wellfleet,2025,9257869,63231,11512099,77725,81.35,22691881,0.34,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
