board,board_id,date,kind,file_id,path,url,has_text
Personnel Committee,20,2017-04-24,minutes,3449,personnel-committee/2017-04-24-minutes-3449.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04242017-3449,Y
Personnel Committee,20,2017-05-22,agenda,3450,personnel-committee/2017-05-22-agenda-3450.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05222017-3450,Y
Personnel Committee,20,2017-05-22,minutes,3450,personnel-committee/2017-05-22-minutes-3450.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05222017-3450,Y
Personnel Committee,20,2017-06-07,agenda,3451,personnel-committee/2017-06-07-agenda-3451.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06072017-3451,Y
Personnel Committee,20,2017-06-07,minutes,3451,personnel-committee/2017-06-07-minutes-3451.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06072017-3451,Y
Personnel Committee,20,2017-11-15,agenda,3452,personnel-committee/2017-11-15-agenda-3452.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11152017-3452,Y
Personnel Committee,20,2018-02-13,agenda,3453,personnel-committee/2018-02-13-agenda-3453.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02132018-3453,Y
Personnel Committee,20,2018-02-13,minutes,3453,personnel-committee/2018-02-13-minutes-3453.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02132018-3453,Y
Personnel Committee,20,2018-03-13,agenda,3454,personnel-committee/2018-03-13-agenda-3454.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03132018-3454,Y
Personnel Committee,20,2018-05-03,agenda,3455,personnel-committee/2018-05-03-agenda-3455.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05032018-3455,Y
Personnel Committee,20,2018-05-03,minutes,3455,personnel-committee/2018-05-03-minutes-3455.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05032018-3455,Y
Personnel Committee,20,2018-07-16,agenda,3461,personnel-committee/2018-07-16-agenda-3461.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07162018-3461,Y
Personnel Committee,20,2018-07-16,minutes,3461,personnel-committee/2018-07-16-minutes-3461.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07162018-3461,Y
Personnel Committee,20,2018-08-13,agenda,3456,personnel-committee/2018-08-13-agenda-3456.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08132018-3456,Y
Personnel Committee,20,2018-08-13,minutes,3456,personnel-committee/2018-08-13-minutes-3456.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08132018-3456,Y
Personnel Committee,20,2018-09-10,agenda,3457,personnel-committee/2018-09-10-agenda-3457.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09102018-3457,Y
Personnel Committee,20,2018-09-10,minutes,3457,personnel-committee/2018-09-10-minutes-3457.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09102018-3457,Y
Personnel Committee,20,2018-10-17,agenda,3459,personnel-committee/2018-10-17-agenda-3459.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10172018-3459,Y
Personnel Committee,20,2018-10-17,minutes,3459,personnel-committee/2018-10-17-minutes-3459.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10172018-3459,Y
Personnel Committee,20,2019-01-17,agenda,3464,personnel-committee/2019-01-17-agenda-3464.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01172019-3464,Y
Personnel Committee,20,2019-03-26,agenda,3465,personnel-committee/2019-03-26-agenda-3465.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03262019-3465,Y
Personnel Committee,20,2019-03-26,minutes,3465,personnel-committee/2019-03-26-minutes-3465.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03262019-3465,Y
Personnel Committee,20,2019-04-22,agenda,3466,personnel-committee/2019-04-22-agenda-3466.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04222019-3466,Y
Personnel Committee,20,2019-04-22,minutes,3466,personnel-committee/2019-04-22-minutes-3466.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04222019-3466,Y
Personnel Committee,20,2019-07-22,agenda,3467,personnel-committee/2019-07-22-agenda-3467.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07222019-3467,Y
Personnel Committee,20,2019-07-22,minutes,3467,personnel-committee/2019-07-22-minutes-3467.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07222019-3467,Y
Personnel Committee,20,2019-08-27,agenda,3468,personnel-committee/2019-08-27-agenda-3468.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08272019-3468,Y
Personnel Committee,20,2019-08-27,minutes,3468,personnel-committee/2019-08-27-minutes-3468.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08272019-3468,Y
Personnel Committee,20,2019-09-03,agenda,3469,personnel-committee/2019-09-03-agenda-3469.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09032019-3469,Y
Personnel Committee,20,2019-09-03,minutes,3469,personnel-committee/2019-09-03-minutes-3469.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09032019-3469,Y
Personnel Committee,20,2019-09-30,agenda,3470,personnel-committee/2019-09-30-agenda-3470.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09302019-3470,Y
Personnel Committee,20,2019-10-24,agenda,3462,personnel-committee/2019-10-24-agenda-3462.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10242019-3462,Y
Personnel Committee,20,2019-10-24,minutes,3462,personnel-committee/2019-10-24-minutes-3462.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10242019-3462,Y
Personnel Committee,20,2019-11-07,agenda,3471,personnel-committee/2019-11-07-agenda-3471.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11072019-3471,Y
Personnel Committee,20,2019-12-29,agenda,3463,personnel-committee/2019-12-29-agenda-3463.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12292019-3463,Y
Personnel Committee,20,2020-01-27,agenda,3472,personnel-committee/2020-01-27-agenda-3472.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01272020-3472,Y
Personnel Committee,20,2020-01-27,minutes,3472,personnel-committee/2020-01-27-minutes-3472.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01272020-3472,Y
Personnel Committee,20,2020-02-24,agenda,3473,personnel-committee/2020-02-24-agenda-3473.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02242020-3473,Y
Personnel Committee,20,2020-02-24,minutes,3473,personnel-committee/2020-02-24-minutes-3473.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02242020-3473,Y
Personnel Committee,20,2020-04-13,agenda,3474,personnel-committee/2020-04-13-agenda-3474.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04132020-3474,Y
Personnel Committee,20,2020-04-13,minutes,3474,personnel-committee/2020-04-13-minutes-3474.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04132020-3474,Y
Personnel Committee,20,2020-07-15,agenda,3475,personnel-committee/2020-07-15-agenda-3475.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07152020-3475,Y
Personnel Committee,20,2020-07-15,minutes,3475,personnel-committee/2020-07-15-minutes-3475.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07152020-3475,Y
Personnel Committee,20,2020-08-31,agenda,3485,personnel-committee/2020-08-31-agenda-3485.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08312020-3485,Y
Personnel Committee,20,2020-09-15,agenda,3476,personnel-committee/2020-09-15-agenda-3476.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09152020-3476,Y
Personnel Committee,20,2020-09-15,minutes,3476,personnel-committee/2020-09-15-minutes-3476.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09152020-3476,Y
Personnel Committee,20,2020-09-28,agenda,3479,personnel-committee/2020-09-28-agenda-3479.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09282020-3479,Y
Personnel Committee,20,2020-09-28,minutes,3479,personnel-committee/2020-09-28-minutes-3479.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09282020-3479,Y
Personnel Committee,20,2020-10-29,agenda,3477,personnel-committee/2020-10-29-agenda-3477.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10292020-3477,Y
Personnel Committee,20,2020-10-29,minutes,3477,personnel-committee/2020-10-29-minutes-3477.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10292020-3477,Y
Personnel Committee,20,2020-12-29,agenda,3478,personnel-committee/2020-12-29-agenda-3478.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12292020-3478,Y
Personnel Committee,20,2020-12-29,minutes,3478,personnel-committee/2020-12-29-minutes-3478.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12292020-3478,Y
Personnel Committee,20,2021-02-24,agenda,3480,personnel-committee/2021-02-24-agenda-3480.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02242021-3480,Y
Personnel Committee,20,2021-02-24,minutes,3480,personnel-committee/2021-02-24-minutes-3480.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02242021-3480,Y
Personnel Committee,20,2021-03-08,agenda,3481,personnel-committee/2021-03-08-agenda-3481.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03082021-3481,Y
Personnel Committee,20,2021-03-08,minutes,3481,personnel-committee/2021-03-08-minutes-3481.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03082021-3481,Y
Personnel Committee,20,2021-03-23,agenda,3482,personnel-committee/2021-03-23-agenda-3482.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03232021-3482,Y
Personnel Committee,20,2021-03-23,minutes,3482,personnel-committee/2021-03-23-minutes-3482.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03232021-3482,Y
Personnel Committee,20,2021-06-03,agenda,3488,personnel-committee/2021-06-03-agenda-3488.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06032021-3488,Y
Personnel Committee,20,2021-06-03,minutes,3488,personnel-committee/2021-06-03-minutes-3488.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06032021-3488,Y
Personnel Committee,20,2021-06-14,agenda,3489,personnel-committee/2021-06-14-agenda-3489.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06142021-3489,Y
Personnel Committee,20,2021-06-14,minutes,3489,personnel-committee/2021-06-14-minutes-3489.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06142021-3489,Y
Personnel Committee,20,2021-07-22,agenda,3484,personnel-committee/2021-07-22-agenda-3484.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07222021-3484,Y
Personnel Committee,20,2021-07-22,minutes,3484,personnel-committee/2021-07-22-minutes-3484.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07222021-3484,Y
Personnel Committee,20,2021-08-31,agenda,3490,personnel-committee/2021-08-31-agenda-3490.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08312021-3490,Y
Personnel Committee,20,2021-08-31,minutes,3490,personnel-committee/2021-08-31-minutes-3490.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08312021-3490,Y
Personnel Committee,20,2021-09-20,agenda,3486,personnel-committee/2021-09-20-agenda-3486.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09202021-3486,Y
Personnel Committee,20,2021-09-20,minutes,3486,personnel-committee/2021-09-20-minutes-3486.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09202021-3486,Y
Personnel Committee,20,2021-12-13,agenda,3487,personnel-committee/2021-12-13-agenda-3487.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12132021-3487,Y
Personnel Committee,20,2021-12-13,minutes,3487,personnel-committee/2021-12-13-minutes-3487.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12132021-3487,Y
Personnel Committee,20,2022-01-05,agenda,3502,personnel-committee/2022-01-05-agenda-3502.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01052022-3502,Y
Personnel Committee,20,2022-01-24,agenda,3515,personnel-committee/2022-01-24-agenda-3515.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01242022-3515,Y
Personnel Committee,20,2022-01-24,minutes,3515,personnel-committee/2022-01-24-minutes-3515.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01242022-3515,Y
Personnel Committee,20,2022-01-31,agenda,3491,personnel-committee/2022-01-31-agenda-3491.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01312022-3491,Y
Personnel Committee,20,2022-01-31,agenda,3516,personnel-committee/2022-01-31-agenda-3516.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01312022-3516,Y
Personnel Committee,20,2022-02-16,agenda,3504,personnel-committee/2022-02-16-agenda-3504.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02162022-3504,Y
Personnel Committee,20,2022-02-16,minutes,3504,personnel-committee/2022-02-16-minutes-3504.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02162022-3504,Y
Personnel Committee,20,2022-03-02,agenda,3492,personnel-committee/2022-03-02-agenda-3492.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03022022-3492,Y
Personnel Committee,20,2022-03-02,minutes,3492,personnel-committee/2022-03-02-minutes-3492.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03022022-3492,Y
Personnel Committee,20,2022-03-09,agenda,3493,personnel-committee/2022-03-09-agenda-3493.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03092022-3493,Y
Personnel Committee,20,2022-03-09,minutes,3493,personnel-committee/2022-03-09-minutes-3493.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03092022-3493,Y
Personnel Committee,20,2022-03-16,agenda,3498,personnel-committee/2022-03-16-agenda-3498.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03162022-3498,Y
Personnel Committee,20,2022-03-16,minutes,3498,personnel-committee/2022-03-16-minutes-3498.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03162022-3498,Y
Personnel Committee,20,2022-03-21,agenda,3499,personnel-committee/2022-03-21-agenda-3499.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03212022-3499,Y
Personnel Committee,20,2022-03-21,minutes,3499,personnel-committee/2022-03-21-minutes-3499.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03212022-3499,Y
Personnel Committee,20,2022-03-28,agenda,3505,personnel-committee/2022-03-28-agenda-3505.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03282022-3505,Y
Personnel Committee,20,2022-03-28,minutes,3505,personnel-committee/2022-03-28-minutes-3505.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03282022-3505,Y
Personnel Committee,20,2022-04-06,agenda,3494,personnel-committee/2022-04-06-agenda-3494.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04062022-3494,Y
Personnel Committee,20,2022-04-06,minutes,3494,personnel-committee/2022-04-06-minutes-3494.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04062022-3494,Y
Personnel Committee,20,2022-05-02,agenda,3495,personnel-committee/2022-05-02-agenda-3495.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05022022-3495,Y
Personnel Committee,20,2022-05-02,agenda,3500,personnel-committee/2022-05-02-agenda-3500.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05022022-3500,Y
Personnel Committee,20,2022-05-02,minutes,3500,personnel-committee/2022-05-02-minutes-3500.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05022022-3500,Y
Personnel Committee,20,2022-06-06,agenda,3496,personnel-committee/2022-06-06-agenda-3496.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06062022-3496,Y
Personnel Committee,20,2022-06-06,minutes,3496,personnel-committee/2022-06-06-minutes-3496.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06062022-3496,Y
Personnel Committee,20,2022-06-15,agenda,3506,personnel-committee/2022-06-15-agenda-3506.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06152022-3506,Y
Personnel Committee,20,2022-06-15,minutes,3506,personnel-committee/2022-06-15-minutes-3506.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06152022-3506,Y
Personnel Committee,20,2022-07-11,agenda,3501,personnel-committee/2022-07-11-agenda-3501.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07112022-3501,Y
Personnel Committee,20,2022-07-11,minutes,3501,personnel-committee/2022-07-11-minutes-3501.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07112022-3501,Y
Personnel Committee,20,2022-07-25,agenda,3507,personnel-committee/2022-07-25-agenda-3507.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07252022-3507,Y
Personnel Committee,20,2022-07-25,minutes,3507,personnel-committee/2022-07-25-minutes-3507.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07252022-3507,Y
Personnel Committee,20,2022-08-15,agenda,3508,personnel-committee/2022-08-15-agenda-3508.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08152022-3508,Y
Personnel Committee,20,2022-08-15,minutes,3508,personnel-committee/2022-08-15-minutes-3508.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08152022-3508,Y
Personnel Committee,20,2022-08-29,agenda,3509,personnel-committee/2022-08-29-agenda-3509.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08292022-3509,Y
Personnel Committee,20,2022-09-01,agenda,3510,personnel-committee/2022-09-01-agenda-3510.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09012022-3510,Y
Personnel Committee,20,2022-09-01,minutes,3510,personnel-committee/2022-09-01-minutes-3510.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09012022-3510,Y
Personnel Committee,20,2022-09-12,agenda,3511,personnel-committee/2022-09-12-agenda-3511.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09122022-3511,Y
Personnel Committee,20,2022-09-12,minutes,3511,personnel-committee/2022-09-12-minutes-3511.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09122022-3511,Y
Personnel Committee,20,2022-09-15,agenda,3512,personnel-committee/2022-09-15-agenda-3512.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09152022-3512,Y
Personnel Committee,20,2022-09-26,agenda,3513,personnel-committee/2022-09-26-agenda-3513.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09262022-3513,Y
Personnel Committee,20,2022-09-26,minutes,3513,personnel-committee/2022-09-26-minutes-3513.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09262022-3513,Y
Personnel Committee,20,2022-11-07,agenda,3514,personnel-committee/2022-11-07-agenda-3514.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11072022-3514,Y
Personnel Committee,20,2022-11-07,minutes,3514,personnel-committee/2022-11-07-minutes-3514.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11072022-3514,Y
Personnel Committee,20,2022-12-05,agenda,3497,personnel-committee/2022-12-05-agenda-3497.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12052022-3497,Y
Personnel Committee,20,2022-12-05,minutes,3497,personnel-committee/2022-12-05-minutes-3497.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12052022-3497,Y
Personnel Committee,20,2023-01-09,agenda,149,personnel-committee/2023-01-09-agenda-149.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01092023-149,Y
Personnel Committee,20,2023-01-09,minutes,149,personnel-committee/2023-01-09-minutes-149.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01092023-149,Y
Personnel Committee,20,2023-02-06,agenda,150,personnel-committee/2023-02-06-agenda-150.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02062023-150,Y
Personnel Committee,20,2023-02-06,minutes,150,personnel-committee/2023-02-06-minutes-150.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02062023-150,Y
Personnel Committee,20,2023-02-27,agenda,140,personnel-committee/2023-02-27-agenda-140.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02272023-140,Y
Personnel Committee,20,2023-02-27,minutes,140,personnel-committee/2023-02-27-minutes-140.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02272023-140,Y
Personnel Committee,20,2023-03-06,agenda,142,personnel-committee/2023-03-06-agenda-142.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03062023-142,Y
Personnel Committee,20,2023-03-06,minutes,142,personnel-committee/2023-03-06-minutes-142.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03062023-142,Y
Personnel Committee,20,2023-03-14,agenda,141,personnel-committee/2023-03-14-agenda-141.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03142023-141,Y
Personnel Committee,20,2023-03-14,agenda,155,personnel-committee/2023-03-14-agenda-155.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03142023-155,Y
Personnel Committee,20,2023-03-14,minutes,141,personnel-committee/2023-03-14-minutes-141.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03142023-141,Y
Personnel Committee,20,2023-03-14,minutes,155,personnel-committee/2023-03-14-minutes-155.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03142023-155,Y
Personnel Committee,20,2023-03-22,agenda,143,personnel-committee/2023-03-22-agenda-143.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03222023-143,Y
Personnel Committee,20,2023-03-22,minutes,143,personnel-committee/2023-03-22-minutes-143.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03222023-143,Y
Personnel Committee,20,2023-03-27,agenda,144,personnel-committee/2023-03-27-agenda-144.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03272023-144,Y
Personnel Committee,20,2023-03-27,minutes,144,personnel-committee/2023-03-27-minutes-144.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03272023-144,Y
Personnel Committee,20,2023-04-12,agenda,145,personnel-committee/2023-04-12-agenda-145.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04122023-145,Y
Personnel Committee,20,2023-04-12,minutes,145,personnel-committee/2023-04-12-minutes-145.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04122023-145,Y
Personnel Committee,20,2023-05-01,agenda,146,personnel-committee/2023-05-01-agenda-146.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05012023-146,Y
Personnel Committee,20,2023-05-01,minutes,146,personnel-committee/2023-05-01-minutes-146.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05012023-146,Y
Personnel Committee,20,2023-05-31,agenda,153,personnel-committee/2023-05-31-agenda-153.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05312023-153,Y
Personnel Committee,20,2023-05-31,minutes,153,personnel-committee/2023-05-31-minutes-153.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05312023-153,Y
Personnel Committee,20,2023-06-06,agenda,154,personnel-committee/2023-06-06-agenda-154.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06062023-154,Y
Personnel Committee,20,2023-06-06,minutes,154,personnel-committee/2023-06-06-minutes-154.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06062023-154,Y
Personnel Committee,20,2023-06-13,agenda,147,personnel-committee/2023-06-13-agenda-147.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06132023-147,Y
Personnel Committee,20,2023-06-13,agenda,148,personnel-committee/2023-06-13-agenda-148.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06132023-148,Y
Personnel Committee,20,2023-06-13,minutes,147,personnel-committee/2023-06-13-minutes-147.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06132023-147,Y
Personnel Committee,20,2023-06-13,minutes,148,personnel-committee/2023-06-13-minutes-148.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06132023-148,Y
Personnel Committee,20,2023-07-05,agenda,380,personnel-committee/2023-07-05-agenda-380.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07052023-380,Y
Personnel Committee,20,2023-07-05,minutes,380,personnel-committee/2023-07-05-minutes-380.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07052023-380,Y
Personnel Committee,20,2023-07-19,agenda,397,personnel-committee/2023-07-19-agenda-397.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07192023-397,Y
Personnel Committee,20,2023-07-19,minutes,397,personnel-committee/2023-07-19-minutes-397.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07192023-397,Y
Personnel Committee,20,2023-08-23,agenda,370,personnel-committee/2023-08-23-agenda-370.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08232023-370,Y
Personnel Committee,20,2023-08-23,minutes,370,personnel-committee/2023-08-23-minutes-370.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08232023-370,Y
Personnel Committee,20,2023-09-06,agenda,313,personnel-committee/2023-09-06-agenda-313.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09062023-313,Y
Personnel Committee,20,2023-09-06,minutes,313,personnel-committee/2023-09-06-minutes-313.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09062023-313,Y
Personnel Committee,20,2023-09-26,agenda,343,personnel-committee/2023-09-26-agenda-343.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09262023-343,Y
