fy,lea,district,org_code,org_name,org_level,subject,subject_level,teacher_fte,licensed_pct,students_per_teacher,student_teacher_ratio_printed,experienced_pct,teachers_without_license,in_field_pct,core_academic_fte,core_academic_pct,doc_id
2021,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,English/Language Arts,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,Foreign Language,subject,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,History,subject,3.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,Mathematics,subject,7.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,Science,subject,5.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,All Teachers,all,139.2,0.992,11.5,11.5 to 1,0.817,96,0.972,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Arts,subject,8.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Civics/Government,subject,1.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Core-All Subjects,group,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Economics,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,English/Language Arts,subject,25.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Foreign Language,subject,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,History,subject,3.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Mathematics,subject,18.2,0.991,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Reading,subject,26.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Science,subject,16.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,Social Studies/Social Sciences,subject,12.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,All Teachers,all,29,1.0,11.4,11.4 to 1,0.707,96.5,0.947,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,Arts,subject,1.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,English/Language Arts,subject,5.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,Mathematics,subject,3.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,Reading,subject,9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,Science,subject,3.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,Social Studies/Social Sciences,subject,3.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,All Teachers,all,41.1,1.0,12.3,12.3 to 1,0.793,97.6,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,Arts,subject,2.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,Core-All Subjects,group,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,English/Language Arts,subject,6.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,Mathematics,subject,5.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,Reading,subject,9.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,Science,subject,4.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,Social Studies/Social Sciences,subject,4.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,All Teachers,all,33.7,1.0,12.2,12.2 to 1,0.851,97,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,English/Language Arts,subject,7.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,Foreign Language,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,Mathematics,subject,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,Reading,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,Science,subject,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,Social Studies/Social Sciences,subject,4.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,All Teachers,all,35.5,0.968,10.1,10.1 to 1,0.901,93,0.947,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Arts,subject,2.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Civics/Government,subject,1.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Economics,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,English/Language Arts,subject,5.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Foreign Language,subject,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,History,subject,3.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Mathematics,subject,4.2,0.96,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Reading,subject,3.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Science,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,Social Studies/Social Sciences,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,All Teachers,all,191.1,1.0,11.8,11.8 to 1,0.86,96.2,0.965,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Arts,subject,11.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Civics/Government,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Core-All Subjects,group,75,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Economics,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,English/Language Arts,subject,18.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Foreign Language,subject,6.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Geography,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,History,subject,6.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Mathematics,subject,21.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Reading,subject,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Science,subject,17.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,Social Studies/Social Sciences,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730001,Boutwell School,school,All Teachers,all,5,1.0,7.4,7.4 to 1,0.8,100,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730001,Boutwell School,school,Core-All Subjects,group,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,All Teachers,all,26.4,1.0,10.7,10.7 to 1,0.886,96.2,0.964,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Core-All Subjects,group,21,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730010,Florence Roche School,school,All Teachers,all,44.4,1.0,11.6,11.6 to 1,0.718,97.7,0.936,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Arts,subject,1.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Core-All Subjects,group,38,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Reading,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,All Teachers,all,62.1,1.0,11.4,11.4 to 1,0.887,93.6,0.969,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Arts,subject,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Core-All Subjects,group,7.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,English/Language Arts,subject,9.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Foreign Language,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Geography,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,History,subject,2.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Mathematics,subject,10.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Reading,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Science,subject,9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Social Studies/Social Sciences,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,All Teachers,all,53.3,1.0,13.5,13.5 to 1,0.938,97.8,0.982,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Arts,subject,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Civics/Government,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Core-All Subjects,group,3.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Economics,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,English/Language Arts,subject,8.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Foreign Language,subject,4.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,History,subject,4.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Mathematics,subject,10.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Science,subject,8.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,All Teachers,all,242.6,0.998,11.9,11.9 to 1,0.882,98.8,0.992,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Arts,subject,18.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Civics/Government,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Core-All Subjects,group,15.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Economics,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,English/Language Arts,subject,43.4,0.986,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Foreign Language,subject,6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,History,subject,6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Mathematics,subject,41.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Reading,subject,11.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Science,subject,31.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350000,North Middlesex,district,Social Studies/Social Sciences,subject,22.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,All Teachers,all,6.2,0.903,7.6,7.6 to 1,0.806,100,0.833,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,Core-All Subjects,group,4.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,English/Language Arts,subject,1.4,0.569,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,Mathematics,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,Science,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,Social Studies/Social Sciences,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,All Teachers,all,31.9,1.0,12.4,12.4 to 1,0.94,100,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,Core-All Subjects,group,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,English/Language Arts,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,Mathematics,subject,6.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,Science,subject,4.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350005,Spaulding Memorial,school,Social Studies/Social Sciences,subject,4.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,All Teachers,all,14.7,1.0,11.7,11.7 to 1,0.864,100,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,Core-All Subjects,group,1.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,English/Language Arts,subject,2.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,Mathematics,subject,2.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,Science,subject,1.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350010,Ashby Elementary,school,Social Studies/Social Sciences,subject,1.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,All Teachers,all,39.5,1.0,12.4,12.4 to 1,0.863,94.9,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,Arts,subject,3.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,English/Language Arts,subject,6.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,Foreign Language,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,Mathematics,subject,6.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,Science,subject,6.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350030,Hawthorne Brook,school,Social Studies/Social Sciences,subject,5.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,All Teachers,all,42,1.0,11.8,11.8 to 1,0.893,100,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,Core-All Subjects,group,5.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,English/Language Arts,subject,9.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,Mathematics,subject,9.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,Reading,subject,2.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,Science,subject,5.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350035,Varnum Brook,school,Social Studies/Social Sciences,subject,5.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,All Teachers,all,50.4,1.0,9.9,9.9 to 1,0.851,98,1.0,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Arts,subject,3.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,English/Language Arts,subject,7.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Foreign Language,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Mathematics,subject,7.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Reading,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Science,subject,6.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Social Studies/Social Sciences,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,All Teachers,all,57.9,1.0,13.7,13.7 to 1,0.895,100,0.983,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Arts,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Civics/Government,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Economics,subject,0.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,English/Language Arts,subject,9.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Foreign Language,subject,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,History,subject,6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Mathematics,subject,8.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Reading,subject,0.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Science,subject,8.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,07350000,North Middlesex,07350505,North Middlesex Regional,school,Social Studies/Social Sciences,subject,0.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,All Teachers,all,76328.8,0.978,11.9,11.9 to 1,0.826,93.5,0.934,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Arts,subject,4484.4,0.976,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2022,00000000,State,00000000,State,state,Civics/Government,subject,361.3,0.993,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
