fy,edition,page,group,fund,forward,receipts,disbursements,carried,row_ties,document,read_by
2013,FY2013,71,UNCLASSIFIED,Citizens Relief Fund,200.00,,,200.00,yes,sources/town-annual-reports/docs/4119-fy-2013-annual-town-report.pdf,vision
2013,FY2013,71,UNCLASSIFIED,Hollis Road Revolving,7577.63,3500.00,,11077.63,yes,sources/town-annual-reports/docs/4119-fy-2013-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Regional Assessor Fund,30907.13,73200.00,73199.88,30907.25,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Conservation Fund,319.59,,,319.59,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Conservation Consultant Revolving,3070.10,,2949.60,120.50,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Zoning Board Consultant Revolving,11422.58,41497.15,42103.27,10816.46,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Conservation Gift Fund-Cook Farm,148.00,,,148.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Town Records Gift Fund,252.35,,,252.35,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Scholarship Fund,217.99,,,217.99,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Sewer Gift Fund,387.09,,,387.09,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Insurance Recoveries,250.98,20059.31,16780.00,3530.29,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,GENERAL GOVERNMENT,Household Hazardous Waste,768.76,,,768.76,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,School Lunch,28946.14,555262.74,572008.13,12200.75,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Title I #305,20996.29,88762.00,109758.29,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,PL 94-142 #240,18689.83,360996.00,377445.35,2240.48,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,PL 99-457,1.58,,1.58,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Chapter 188,1.37,,1.37,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Chapter 493 Emergency Ed. Grant,3.04,,3.04,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,N.C.T.M. Standards,4.46,,4.46,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Gov. Alliance Against Drugs #331,2222.71,,2222.71,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Eisenhower Grant,567.21,,567.21,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Per Pupil Aid,279.01,,279.01,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Family Math/Science FY 93,5.15,,5.15,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,FY98 After School Program,454.59,,454.59,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,FY99 After School Program,491.58,,491.58,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,FY99 Advanced Placement,667.73,,667.73,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,FY99 Teen Dating Violence,257.16,,257.16,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Palms Collaborative FY 94,0.54,,0.54,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,FY98 Health Protection,28.47,,28.47,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Dept. of Public Health FY 98,6.69,,6.69,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,FY98 School Based Comm Serv,2875.78,,2875.78,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Dept. of Public Health FY 97,5.59,,5.59,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,Health Protection FY 99,2775.31,,2775.31,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,School Linked Services FY 97,6.99,,6.99,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,School Linked Services FY 98,0.32,,0.32,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,63,SCHOOL DEPARTMENT,United Way Venture,40.42,,,40.42,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Cross Curriculum FY 96,-0.33,,-0.33,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Recovery for Lost Books,4796.94,1153.50,,5950.44,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Chapter 658 School Athletics,91409.15,101880.25,132642.14,60647.26,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,After School Activities,91080.99,216605.01,217068.86,90617.14,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,School Facilities Use,8308.87,9614.93,8646.80,9277.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Non-Resident Tuition,-7259.45,533804.52,659451.87,-132906.80,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Adult Education,10787.40,5201.00,14055.10,1933.30,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Summer School Program,-348.00,,,-348.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,School Choice,201026.04,370139.00,379696.77,191468.27,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,School Gift Fund,30594.93,35250.08,25786.66,40058.35,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Greenthumb Revolving,3509.89,960.00,1271.20,3198.69,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Custodian Special Details,5894.17,10788.23,11721.24,4961.16,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Sped Curriculum Frameworks,4570.43,,4570.43,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,School Linked Services,220.08,,220.08,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Sped Early Childhood,3418.83,11994.00,15412.83,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Title V (Formerly Title VI),2703.32,,2703.32,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Tech Prep Consortium,1450.00,,,1450.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Gifted & Talented,82.14,,82.14,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,BC/BS Healthy Choices,860.03,,765.38,94.65,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Early Childhood Family Network,7394.08,,7394.08,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Goals 2000 Professional Development,66.89,,66.89,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Teacher Quality,26989.15,37439.00,55533.92,8894.23,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Academic Support,2497.00,6350.00,8847.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Enhanced Ed Through Tech,4149.51,,4149.51,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Academic Support,1841.98,2750.00,4591.98,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,50/50 Grant Sped Tuitions,-33279.48,262734.00,193889.42,35565.10,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Insurance Recoveries - School,2215.57,753.75,,2969.32,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Extended Day Revolving Fund,35285.31,176905.70,186051.56,26139.45,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,SPED Electronic Portfolio,8.55,,8.55,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,N.E. Dairy & Food Private Grant,1262.23,,,1262.23,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Vending Machine Revolving,2059.65,,104.94,1954.71,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,State Compass School Grant,9.28,,9.28,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Kindergarten Transition/Enhancement Grant,16013.92,40600.00,56613.92,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Monbouquette Award,3.81,,,3.81,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,64,SCHOOL DEPARTMENT,Special Assistance/Mentoring Grant,20.58,,20.58,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,FY09 Enhancement Grant #354,51.24,,51.24,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,New Technology Grant,8050.59,15000.00,21033.03,2017.56,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Tufts University Heat Grant,259.85,,146.40,113.45,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Underground Storage Tank Grant,1500.00,,,1500.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,ASOST Quality #530,2744.14,11254.00,13558.14,440.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Hach Scientific Foundation Grant,90.61,,,90.61,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Family Network Gift Fund,4147.54,1720.00,1062.78,4804.76,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Kindergarten Curriculum Development,16140.00,15000.00,28329.52,2810.48,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Idea Stimulus Program,20672.33,216505.00,237136.06,41.27,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Title I Stimulus Program,1927.24,45365.00,47292.24,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,FY11 Family & Community,0.00,29992.00,29663.72,328.28,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Race to the Top,0.00,9200.00,8795.00,405.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Early Childhood SPED ARRA,0.00,8439.00,8439.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,ARRA Stabilization,0.00,24149.00,24149.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Community Service Learn,0.00,5000.00,5000.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Safe & Drug Free Schools #332,0.00,1747.00,1747.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,Community Service Learn #355,0.00,3250.00,2250.00,1000.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,SCHOOL DEPARTMENT,EECBG Energy Efficiency Grant,0.00,75288.64,,75288.64,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Insurance Recoveries - Police,250.00,6190.98,6940.98,-500.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Community Policing FY 96,6.55,,,6.55,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Community Policing FY 97,1.97,,,1.97,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Community Policing FY 98,0.66,,,0.66,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Drug Forfeiture,5465.56,18572.00,2432.03,21605.53,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,D.A.R.E. Grant FY 97,34.85,,,34.85,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,D.A.R.E. I Grant FY 97,0.25,,,0.25,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Community Policing,2291.12,,,2291.12,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Cops Universal Hiring,1289.84,,,1289.84,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Underage Alcohol Enforcement Grant,-56.19,,,-56.19,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,EOPS Vest Reimbursement,1862.50,,,1862.50,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,NWC Drug Task Force Grant,-323.52,,,-323.52,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Protective Order Grant Program,0.00,741.40,606.25,135.15,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Walmart Grant - Police Dept.,1000.00,,,1000.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Firefighter PS Equipment Grant,30.00,,,30.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,Firefighter Safety Equipment Grant,9.84,,,9.84,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,65,PUBLIC SAFETY,FEMA Assistance to Firefighters,0.00,146146.00,146146.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,State 911 Grant - Fire Dept,7.00,26922.00,28233.24,-1304.24,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,Police/Fire Special Details,9392.07,208417.05,208332.89,9476.23,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,Coastal/Patriot Ambulance Revolving,579.06,42437.53,42437.53,579.06,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,Firefighter Equipment Grant - FY05,419.60,,,419.60,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,Confined Space Training,1956.77,,,1956.77,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,Police NRA Foundation Grant,0.10,,,0.10,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,COPS Secure Our Schools,0.82,,,0.82,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PUBLIC SAFETY,GHSB Click It Or Ticket,-1128.77,4964.54,4900.27,-1064.50,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PARKS & RECREATION,Park User Fees,9636.86,16024.33,15641.94,10019.25,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,PARKS & RECREATION,Park Gift Fund,3220.33,22886.86,24999.00,1108.19,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,HIGHWAY DEPT.,Chapter 90,16415.89,227024.71,222059.92,21380.68,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,HIGHWAY DEPT.,FY09 FEMA Ice Storm Grant,-150738.49,150738.49,,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,HIGHWAY DEPT.,Chapter 204/Acts of 1996,0.11,,,0.11,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,COUNCIL ON AGING,C.O.A./M.A.R.T. Revolving,786.79,31522.35,40051.84,-7742.70,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,COUNCIL ON AGING,C.O.A. Formula Grant,0.00,10535.00,10449.62,85.38,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,COUNCIL ON AGING,E.O.C.D. Senior Center Grant,1680.21,,,1680.21,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,COUNCIL ON AGING,Venture Grant - Are You OK,24.00,,,24.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,LIBRARY,State Aid-Libraries,31781.94,12620.47,11944.57,32457.84,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,LIBRARY,Library Gift Fund,11491.47,100.00,,11591.47,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,LIBRARY,Library Revolving Fund,5176.07,9391.39,9775.72,4791.74,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,LIBRARY,FY07 Public Libraries Fund,571.17,,,571.17,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,CEMETERIES,Sale of Cemetery Lots,162940.32,9861.40,,172801.72,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,UNCLASSIFIED,Elderly/Disabled Fund,2487.14,,,2487.14,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,UNCLASSIFIED,Bell Tower Mtc. Fund-Town Hall,8856.17,,1949.80,6906.37,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,66,UNCLASSIFIED,Historical Comm. Gift Fund,137.36,,,137.36,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Mass Historical Comm Grant-Town Hall,4150.00,,,4150.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Police Gift Fund,835.22,,,835.22,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Public Safety Gift Fund,446.47,,,446.47,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Council on Aging Gift Fund,0.00,5000.00,5000.00,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,MWPAT Septic Repair,4079.03,,,4079.03,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,WPAT Septic Receipts Reserved,98277.22,3009.43,10872.00,90414.65,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,E.O.C.D. Septic I Grant,92587.12,3564.78,357.99,95793.91,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Water Enterprise Fund,3694.90,11800.19,3114.44,12380.65,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Sewer Enterprise Fund,460867.54,613048.80,429894.37,644021.97,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Sewer Betterment Fund,895168.96,748349.07,802490.00,841028.03,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Public Health Emergency Preparedness,13250.05,,954.96,12295.09,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,CDBG Sewer Hookup Grant,-15129.87,,,-15129.87,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,DEP Pay As You Throw Grant,4720.43,,,4720.43,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Recycling Outreach Fund,0.00,3800.00,,3800.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Repayments Sewer Hookup,9222.00,,,9222.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Solid Waste/Recycling Enterprise Fund,0.00,284922.68,284922.68,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,CVS Volunteer Challenge Grant,500.00,,,500.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Fields Pond Foundation,1600.00,,,1600.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,March for Parks,1617.25,,,1617.25,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Lake Shirley Low Impact Grant,-6012.00,,,-6012.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Skate Park Fund,197.00,,,197.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Weights/Measures Citation Fund,175.00,150.00,,325.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Marshall Park Restoration Fund,125.00,,,125.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
