kind,sy,org_code,org_name,org_type,subj,tot_clss_cnt,avg_clss_cnt,tot_stu_cnt,aian_pct,as_pct,baa_pct,hl_pct,mnhl_pct,nhpi_pct,wh_pct,fe_pct,ma_pct,el_pct,li_pct,ecd_pct,swd_pct
class_size,2023,01620605,Advanced Community Experience Program,School,Foreign Language,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Geography,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Health Care Sciences,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,History,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Human Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Manufacturing,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Mathematics,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Military Science,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Miscellaneous,1,6.0,6,0.0,0.0,0.0,0.167,0.0,0.0,0.833,0.5,0.5,0.0,66.7,,1.0
class_size,2023,01620605,Advanced Community Experience Program,School,"Physical, Health, and Safety Education",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,"Public, Protective, and Government Service",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Reading,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Religious Education and Theology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Science,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Social Studies/Social Sciences,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,"Transportation, Distribution and Logistics",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Agriculture and Natural Resources,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Arts and Communications Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Business and Consumer Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Exploratory,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Health,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Human Services and Education,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Information Technology Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,CH74 - Transportation,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,"CH74 - Manufacturing, Engineering and Technology",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620605,Advanced Community Experience Program,School,Architecture and Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,All,897,19.5,1590,0.001,0.015,0.025,0.106,0.037,0.004,0.813,0.492,0.507,0.023,24.6,,0.154
class_size,2023,01620000,Lunenburg,District,"Agriculture, Food and Natural Resources",2,11.0,14,0.071,0.0,0.0,0.143,0.0,0.0,0.786,0.286,0.714,0.0,21.4,,0.071
class_size,2023,01620000,Lunenburg,District,Arts,156,21.4,1338,0.001,0.014,0.028,0.108,0.035,0.005,0.81,0.494,0.505,0.022,24.0,,0.144
class_size,2023,01620000,Lunenburg,District,Business and Marketing,1,21.0,21,0.0,0.048,0.0,0.191,0.048,0.0,0.714,0.333,0.667,0.0,19.1,,0.0
class_size,2023,01620000,Lunenburg,District,Civics/Government,9,19.7,175,0.0,0.006,0.006,0.091,0.08,0.006,0.811,0.48,0.52,0.0,19.4,,0.109
class_size,2023,01620000,Lunenburg,District,Communications and Audio/Visual Technology,2,18.5,37,0.0,0.0,0.0,0.054,0.0,0.0,0.946,0.676,0.297,0.0,27.0,,0.162
class_size,2023,01620000,Lunenburg,District,Computer and Information Sciences,7,19.6,137,0.0,0.0,0.007,0.095,0.073,0.007,0.818,0.482,0.518,0.0,17.5,,0.139
class_size,2023,01620000,Lunenburg,District,Core-All Subjects,130,21.8,665,0.0,0.017,0.033,0.11,0.026,0.002,0.814,0.493,0.505,0.023,25.4,,0.196
class_size,2023,01620000,Lunenburg,District,Economics,2,25.0,50,0.02,0.02,0.0,0.1,0.02,0.0,0.84,0.38,0.62,0.0,16.0,,0.06
class_size,2023,01620000,Lunenburg,District,Engineering and Technology,2,22.5,42,0.0,0.0,0.0,0.095,0.024,0.0,0.881,0.238,0.762,0.0,9.5,,0.048
class_size,2023,01620000,Lunenburg,District,English/Language Arts,77,19.8,1510,0.001,0.015,0.025,0.107,0.038,0.005,0.809,0.497,0.502,0.021,24.3,,0.137
class_size,2023,01620000,Lunenburg,District,Foreign Language,37,14.0,513,0.002,0.025,0.014,0.103,0.043,0.006,0.807,0.493,0.505,0.01,20.3,,0.096
class_size,2023,01620000,Lunenburg,District,Geography,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Health Care Sciences,1,10.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6,0.0,10.0,,0.0
class_size,2023,01620000,Lunenburg,District,History,16,18.3,284,0.004,0.018,0.007,0.088,0.032,0.007,0.845,0.458,0.539,0.018,22.2,,0.078
class_size,2023,01620000,Lunenburg,District,Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Human Services,16,21.0,334,0.0,0.009,0.036,0.114,0.048,0.006,0.787,0.512,0.488,0.042,26.7,,0.12
class_size,2023,01620000,Lunenburg,District,Manufacturing,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Mathematics,83,18.7,1518,0.001,0.015,0.026,0.107,0.038,0.005,0.809,0.493,0.505,0.021,24.0,,0.134
class_size,2023,01620000,Lunenburg,District,Military Science,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Miscellaneous,58,4.0,138,0.007,0.007,0.015,0.167,0.029,0.007,0.768,0.457,0.544,0.044,41.3,,0.457
class_size,2023,01620000,Lunenburg,District,"Physical, Health, and Safety Education",131,21.7,1430,0.001,0.014,0.027,0.106,0.038,0.004,0.811,0.498,0.501,0.02,24.5,,0.14
class_size,2023,01620000,Lunenburg,District,"Public, Protective, and Government Service",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Reading,27,21.7,586,0.0,0.007,0.036,0.102,0.036,0.005,0.814,0.507,0.493,0.036,27.3,,0.14
class_size,2023,01620000,Lunenburg,District,Religious Education and Theology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Science,93,20.3,1488,0.001,0.015,0.026,0.105,0.038,0.005,0.81,0.498,0.501,0.021,24.3,,0.134
class_size,2023,01620000,Lunenburg,District,Social Studies/Social Sciences,47,21.6,1012,0.0,0.014,0.035,0.111,0.035,0.004,0.802,0.508,0.491,0.027,24.9,,0.147
class_size,2023,01620000,Lunenburg,District,"Transportation, Distribution and Logistics",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Agriculture and Natural Resources,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Arts and Communications Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Business and Consumer Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Exploratory,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Health,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Human Services and Education,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Information Technology Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,CH74 - Transportation,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,"CH74 - Manufacturing, Engineering and Technology",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620000,Lunenburg,District,Architecture and Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,All,244,13.9,444,0.005,0.02,0.009,0.092,0.034,0.007,0.833,0.471,0.527,0.011,21.6,,0.099
class_size,2023,01620505,Lunenburg High,School,"Agriculture, Food and Natural Resources",2,11.0,14,0.071,0.0,0.0,0.143,0.0,0.0,0.786,0.286,0.714,0.0,21.4,,0.071
class_size,2023,01620505,Lunenburg High,School,Arts,21,17.4,247,0.004,0.016,0.012,0.093,0.02,0.008,0.846,0.453,0.543,0.012,18.6,,0.101
class_size,2023,01620505,Lunenburg High,School,Business and Marketing,1,21.0,21,0.0,0.048,0.0,0.191,0.048,0.0,0.714,0.333,0.667,0.0,19.1,,0.0
class_size,2023,01620505,Lunenburg High,School,Civics/Government,3,15.0,44,0.0,0.023,0.0,0.068,0.091,0.0,0.818,0.409,0.591,0.0,18.2,,0.023
class_size,2023,01620505,Lunenburg High,School,Communications and Audio/Visual Technology,2,18.5,37,0.0,0.0,0.0,0.054,0.0,0.0,0.946,0.676,0.297,0.0,27.0,,0.162
class_size,2023,01620505,Lunenburg High,School,Computer and Information Sciences,1,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.875,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Core-All Subjects,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Economics,2,25.0,50,0.02,0.02,0.0,0.1,0.02,0.0,0.84,0.38,0.62,0.0,16.0,,0.06
class_size,2023,01620505,Lunenburg High,School,Engineering and Technology,2,22.5,42,0.0,0.0,0.0,0.095,0.024,0.0,0.881,0.238,0.762,0.0,9.5,,0.048
class_size,2023,01620505,Lunenburg High,School,English/Language Arts,25,17.5,429,0.005,0.021,0.009,0.093,0.035,0.007,0.83,0.48,0.518,0.012,22.1,,0.103
class_size,2023,01620505,Lunenburg High,School,Foreign Language,26,10.8,277,0.004,0.025,0.011,0.076,0.036,0.007,0.841,0.495,0.502,0.011,20.2,,0.079
class_size,2023,01620505,Lunenburg High,School,Geography,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Health Care Sciences,1,10.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6,0.0,10.0,,0.0
class_size,2023,01620505,Lunenburg High,School,History,16,18.3,284,0.004,0.018,0.007,0.088,0.032,0.007,0.845,0.458,0.539,0.018,22.2,,0.078
class_size,2023,01620505,Lunenburg High,School,Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Human Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Manufacturing,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Mathematics,31,15.3,443,0.005,0.02,0.009,0.093,0.034,0.007,0.833,0.47,0.528,0.011,21.7,,0.099
class_size,2023,01620505,Lunenburg High,School,Military Science,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Miscellaneous,54,3.8,113,0.009,0.009,0.0,0.177,0.018,0.009,0.779,0.434,0.566,0.035,37.2,,0.372
class_size,2023,01620505,Lunenburg High,School,"Physical, Health, and Safety Education",27,20.5,351,0.003,0.017,0.011,0.097,0.034,0.006,0.832,0.484,0.516,0.009,23.1,,0.108
class_size,2023,01620505,Lunenburg High,School,"Public, Protective, and Government Service",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Reading,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Religious Education and Theology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Science,27,17.4,406,0.005,0.02,0.01,0.086,0.037,0.007,0.835,0.48,0.517,0.01,22.2,,0.086
class_size,2023,01620505,Lunenburg High,School,Social Studies/Social Sciences,3,21.3,63,0.0,0.0,0.016,0.064,0.048,0.016,0.857,0.556,0.444,0.0,12.7,,0.079
class_size,2023,01620505,Lunenburg High,School,"Transportation, Distribution and Logistics",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Agriculture and Natural Resources,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Arts and Communications Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Business and Consumer Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Exploratory,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Health,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Human Services and Education,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Information Technology Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,CH74 - Transportation,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,"CH74 - Manufacturing, Engineering and Technology",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620505,Lunenburg High,School,Architecture and Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,All,213,21.8,387,0.0,0.021,0.028,0.121,0.049,0.003,0.778,0.491,0.507,0.01,22.5,,0.171
class_size,2023,01620305,Lunenburg Middle School,School,"Agriculture, Food and Natural Resources",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Arts,39,22.0,387,0.0,0.021,0.028,0.121,0.049,0.003,0.778,0.491,0.507,0.01,22.5,,0.171
class_size,2023,01620305,Lunenburg Middle School,School,Business and Marketing,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Civics/Government,6,22.0,131,0.0,0.0,0.008,0.099,0.076,0.008,0.809,0.504,0.496,0.0,19.9,,0.137
class_size,2023,01620305,Lunenburg Middle School,School,Communications and Audio/Visual Technology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Computer and Information Sciences,6,21.5,129,0.0,0.0,0.008,0.101,0.078,0.008,0.806,0.504,0.496,0.0,18.6,,0.147
class_size,2023,01620305,Lunenburg Middle School,School,Core-All Subjects,28,22.3,254,0.0,0.032,0.039,0.134,0.035,0.0,0.76,0.484,0.512,0.016,23.6,,0.181
class_size,2023,01620305,Lunenburg Middle School,School,Economics,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Engineering and Technology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,English/Language Arts,19,20.3,383,0.0,0.021,0.029,0.123,0.05,0.003,0.776,0.491,0.507,0.01,22.7,,0.162
class_size,2023,01620305,Lunenburg Middle School,School,Foreign Language,11,21.6,236,0.0,0.025,0.017,0.136,0.051,0.004,0.767,0.492,0.509,0.009,20.3,,0.114
class_size,2023,01620305,Lunenburg Middle School,School,Geography,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Health Care Sciences,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,History,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Human Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Manufacturing,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Mathematics,19,20.2,381,0.0,0.021,0.029,0.123,0.05,0.003,0.774,0.488,0.509,0.011,22.3,,0.158
class_size,2023,01620305,Lunenburg Middle School,School,Military Science,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Miscellaneous,1,12.0,12,0.0,0.0,0.083,0.0,0.083,0.0,0.833,0.583,0.417,0.0,50.0,,0.667
class_size,2023,01620305,Lunenburg Middle School,School,"Physical, Health, and Safety Education",56,22.1,385,0.0,0.021,0.029,0.122,0.049,0.003,0.777,0.491,0.507,0.01,22.3,,0.171
class_size,2023,01620305,Lunenburg Middle School,School,"Public, Protective, and Government Service",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Reading,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Religious Education and Theology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Science,17,22.8,385,0.0,0.021,0.029,0.122,0.049,0.003,0.777,0.491,0.507,0.01,22.6,,0.166
class_size,2023,01620305,Lunenburg Middle School,School,Social Studies/Social Sciences,11,23.3,253,0.0,0.032,0.04,0.134,0.036,0.0,0.759,0.486,0.51,0.016,24.1,,0.178
class_size,2023,01620305,Lunenburg Middle School,School,"Transportation, Distribution and Logistics",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Agriculture and Natural Resources,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Arts and Communications Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Business and Consumer Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Exploratory,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Health,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Hospitality and Tourism,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Human Services and Education,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Information Technology Services,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,CH74 - Transportation,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,"CH74 - Manufacturing, Engineering and Technology",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620305,Lunenburg Middle School,School,Architecture and Construction,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620010,Lunenburg Primary School,School,All,167,20.6,390,0.0,0.008,0.036,0.115,0.044,0.005,0.792,0.5,0.5,0.051,28.2,,0.187
class_size,2023,01620010,Lunenburg Primary School,School,"Agriculture, Food and Natural Resources",0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620010,Lunenburg Primary School,School,Arts,32,21.4,341,0.0,0.009,0.038,0.117,0.047,0.006,0.783,0.51,0.49,0.047,27.6,,0.132
class_size,2023,01620010,Lunenburg Primary School,School,Business and Marketing,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620010,Lunenburg Primary School,School,Civics/Government,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
class_size,2023,01620010,Lunenburg Primary School,School,Communications and Audio/Visual Technology,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
