dor_code,municipality,fy,residential,open_space,commercial,industrial,personal_property,total,ro_pct,cip_pct,source_file,sha256
153,Leominster,2010,2747259075,450700,440218038,227963690,94438200,3510329703,78.275,21.725,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2011,2563849475,423100,403825222,200890800,120506400,3289494997,77.9534,22.0466,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2012,2464398235,373100,387664486,193510150,133041700,3178987671,77.5332,22.4668,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2013,2397729645,373100,384022926,189263900,101155900,3072545471,78.0494,21.9506,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2014,2383887645,386000,382711304,174243400,120336000,3061564349,77.8776,22.1224,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2015,2417174200,352800,387094493,175677875,106444600,3086743968,78.3196,21.6804,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2016,2509476405,352800,389609820,178677761,131431000,3209547786,78.1988,21.8012,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2017,2611716215,338400,389632070,182265120,149574850,3333526655,78.3571,21.6429,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2018,2816459859,344400,400308603,188074078,154723100,3559910040,79.1257,20.8743,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2019,3026215030,370400,491783242,215838880,152298800,3886506352,77.8742,22.1258,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2020,3266105715,374900,524271993,231961050,152868000,4175581658,78.2282,21.7718,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2021,3417499864,374900,491512733,235130395,170878000,4315395892,79.2019,20.7981,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2022,3943261202,403800,491393027,255659250,185576200,4876293479,80.8742,19.1258,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2023,4417580914,423200,511998824,286933415,186741300,5403677653,81.7592,18.2408,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2024,4925390780,482500,550642375,314228070,207299700,5998043425,82.1247,17.8753,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2025,5325950393,510500,582232434,341546350,224050000,6474289677,82.271,17.729,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2026,5747944477,519000,596843968,345913860,239480800,6930702105,82.942,17.058,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
153,Leominster,2027,,,,,,,,,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2002,684308134,0,50448652,161255120,31760600,927772506,73.7582,26.2418,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2003,870636174,0,51247318,163624120,37670310,1123177922,77.5154,22.4846,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2004,1030695208,0,57183301,178463050,24926680,1291268239,79.8204,20.1796,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2005,1087518724,0,58639382,174590250,22891600,1343639956,80.9383,19.0617,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2006,1150512672,0,59373445,175395950,24414510,1409696577,81.6142,18.3858,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2007,1275154235,0,65089048,159256950,21992770,1521493003,83.8094,16.1906,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2008,1265425973,0,67796365,159709650,22063340,1514995328,83.5267,16.4733,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2009,1192014847,0,67240460,170589450,28974240,1458818997,81.7109,18.2891,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2010,1156864500,0,77753444,184309300,32471630,1451398874,79.7069,20.2931,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2011,1159474875,0,77695280,205504100,42588370,1485262625,78.0653,21.9347,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2012,1166388647,0,72245927,206408400,42258940,1487301914,78.4231,21.5769,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2013,1151110972,0,70133451,199485700,45349070,1466079193,78.5163,21.4837,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2014,1163778547,0,70620708,197233600,39838270,1471471125,79.0895,20.9105,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2015,1182909167,0,70587681,195098000,35966810,1484561658,79.6807,20.3193,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2016,1280786864,0,90447543,201894900,52237500,1625366807,78.7999,21.2001,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2017,1331660553,0,117404179,206502900,52152577,1707720209,77.9788,22.0212,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2018,1404648240,0,124934849,216025000,61428670,1807036759,77.7321,22.2679,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2019,1500388264,0,138111481,225638900,61389570,1925528215,77.9209,22.0791,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2020,1606645605,0,148418047,247129600,58665340,2060858592,77.96,22.04,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2021,1689273315,0,156105153,269001800,63296210,2177676478,77.5723,22.4277,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2022,1812860459,0,156160468,247996225,61290790,2278307942,79.5705,20.4295,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2023,2078344849,0,171421264,319887185,69380970,2639034268,78.754,21.246,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2024,2356087015,0,180506798,386373240,74234910,2997201963,78.6096,21.3904,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2025,2440874532,0,189958745,412020360,95400190,3138253827,77.7781,22.2219,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2026,2719179730,0,207150824,429708765,96452490,3452491809,78.7599,21.2401,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
158,Littleton,2027,,,,,,,,,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2002,661373500,101700,48099200,14603000,15492500,739669900,89.4284,10.5716,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2003,841292300,135100,52514100,15996300,14849700,924787500,90.986,9.014,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2004,908570200,139600,54756700,16373400,16455400,996295300,91.2089,8.7911,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2005,1014814200,165300,55942900,17232000,15868000,1104022400,91.9347,8.0653,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2006,1172156400,0,62162500,19104400,17031900,1270455200,92.2627,7.7373,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2007,1186935300,32700,62230700,19024000,17725200,1285947900,92.303,7.697,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2008,1217975700,0,64418400,21025300,19252440,1322671840,92.0845,7.9155,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2009,1177626000,0,74160900,22719700,22670064,1297176664,90.7838,9.2162,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2010,1110439200,0,71405100,22444600,22985504,1227274404,90.4801,9.5199,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2011,1000004500,0,64514700,21614900,28148789,1114282889,89.7442,10.2558,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2012,1008566509,0,63563291,20402900,28433861,1120966561,89.9729,10.0271,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2013,1016139357,0,65224243,20290900,29375244,1131029744,89.842,10.158,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2014,1013879421,0,63717379,20091700,29944552,1127633052,89.9122,10.0878,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2015,1027856023,0,65371177,20155100,33119236,1146501536,89.6515,10.3485,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2016,1079768102,0,64763998,19994000,35078223,1199604323,90.0104,9.9896,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2017,1120428704,0,62607199,20123300,36566467,1239725670,90.3771,9.6229,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2018,1187963086,0,66034778,20822700,37237660,1312058224,90.5419,9.4581,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2019,1304701251,0,75054946,23722400,38770080,1442248677,90.463,9.537,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2020,1404806468,0,73878632,25130800,44440550,1548256450,90.7347,9.2653,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2021,1481848704,0,74506835,25208500,47079550,1628643589,90.9867,9.0133,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2022,1587173648,0,75178002,24608600,55708580,1742668830,91.0772,8.9228,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2023,1957462820,0,74992410,23827000,55152710,2111434940,92.7077,7.2923,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2024,2057467522,0,90744628,29559800,64914630,2242686580,91.7412,8.2588,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2025,2161060074,0,97763006,32625700,69258000,2360706780,91.5429,8.4571,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2026,2225599600,0,101060600,38166600,73115940,2437942740,91.2901,8.7099,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
162,Lunenburg,2027,,,,,,,,,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2002,306464209,0,12990641,15448000,13912680,348815530,87.8585,12.1415,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2003,340395837,0,13104020,16188100,16392570,386080527,88.1671,11.8329,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2004,429771010,0,14061560,18929800,14545389,477307759,90.0407,9.9593,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2005,484071465,0,15652579,22259000,15217947,537200991,90.1099,9.8901,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2006,540859077,0,17198744,26840490,15406800,600305111,90.0974,9.9026,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2007,629089910,0,21677230,29269600,16602345,696639085,90.3036,9.6964,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2008,625014940,0,21556128,28462200,17363166,692396434,90.2684,9.7316,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2009,583724650,0,21531740,28341100,18393984,651991474,89.5295,10.4705,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2010,560486235,0,21013352,25423300,19095871,626018758,89.5319,10.4681,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2011,518833345,0,20346371,24950300,21381895,585511911,88.6119,11.3881,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2012,515631205,0,19764485,24707200,19249972,579352862,89.0012,10.9988,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2013,508072592,0,19215559,24723900,18468934,570480985,89.0604,10.9396,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2014,486497335,0,18107458,22793100,18130900,545528793,89.179,10.821,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2015,509313720,0,19030484,22773000,18432454,569549658,89.4239,10.5761,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2016,543580295,0,19220623,24702200,18209765,605712883,89.7422,10.2578,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2017,565348305,0,20294202,26226500,21361032,633230039,89.2801,10.7199,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2018,585958105,0,21210591,27606124,27417389,662192209,88.4876,11.5124,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2019,615836320,0,21668088,27969644,30271316,695745368,88.5146,11.4854,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2020,639173415,0,21767184,28471521,33891518,723303638,88.3686,11.6314,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2021,651095365,0,21344350,28815681,34426204,735681600,88.5023,11.4977,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2022,711770375,0,22666092,31207461,39374221,805018149,88.4167,11.5833,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2023,813346495,0,25868754,32983758,40139048,912338055,89.1497,10.8503,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2024,898269685,0,26231600,35177500,41633820,1001312605,89.7092,10.2908,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2025,970807145,0,27675973,36853200,42569568,1077905886,90.0642,9.9358,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2026,1057095345,0,29260352,40241384,41425640,1168022721,90.503,9.497,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
270,Shirley,2027,,,,,,,,,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2002,495742655,0,29263235,17190550,7918680,550115120,90.1162,9.8838,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2003,626584335,0,31775182,19037050,10455290,687851857,91.0929,8.9071,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2004,642696000,0,31156957,19019750,11505550,704378257,91.243,8.757,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2005,727844020,0,33763247,19440300,11461070,792508637,91.8405,8.1595,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2006,820006285,0,39346946,22626475,15696970,897676676,91.3476,8.6524,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2007,835324830,0,40372464,21999900,16439500,914136694,91.3785,8.6215,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2008,847297040,0,40156605,22098700,16613860,926166205,91.4843,8.5157,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2009,869457990,0,39876810,20249100,18978060,948561960,91.6606,8.3394,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2010,788673345,0,36564264,18975700,19227010,863440319,91.3408,8.6592,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2011,780798345,0,36354048,18464100,20679710,856296203,91.1832,8.8168,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2012,736548385,0,35617057,18541400,21572470,812279312,90.6767,9.3233,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2013,694491130,0,35097502,18343700,22089640,770021972,90.1911,9.8089,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2014,667532725,0,33962761,17584300,23005950,742085736,89.9536,10.0464,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2015,709085375,0,33706951,17029500,23401360,783223186,90.5343,9.4657,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2016,708117860,0,33316397,17998400,23216920,782649577,90.477,9.523,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2017,748846385,0,33096590,17708300,24141350,823792625,90.9023,9.0977,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2018,776910535,0,32874845,18093500,24170730,852049610,91.1814,8.8186,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2019,862784540,0,35141848,19494900,24219880,941641168,91.6256,8.3744,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2020,890291670,0,35911845,19404400,23631680,969239595,91.8547,8.1453,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2021,983528135,0,37881238,20790900,24895110,1067095383,92.1687,7.8313,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2022,1045504685,0,36961238,20452800,30544620,1133463343,92.2398,7.7602,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2023,1232568525,0,37936129,20544400,40503210,1331552264,92.5663,7.4337,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2024,1348392465,0,42031149,22650700,45826060,1458900374,92.4253,7.5747,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2025,1382434945,0,41922840,22644600,46015760,1493018145,92.5933,7.4067,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2026,1505660135,0,42924149,23290500,45873430,1617748214,93.0714,6.9286,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
299,Townsend,2027,,,,,,,,,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2002,2129375000,0,201872710,206100880,40587010,2577935600,82.6,17.4,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2003,2460331630,0,213133222,226507040,44237530,2944209422,83.5651,16.4349,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2004,2741039275,0,195558245,226125740,45758885,3208482145,85.431,14.569,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2005,2984315876,0,197957846,228111500,60395566,3470780788,85.984,14.016,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2006,3309670314,0,211401134,214029760,58850745,3793951953,87.2354,12.7646,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2007,3384880114,0,223352682,229437600,56892665,3894563061,86.913,13.087,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2008,3379694454,0,229527415,236093560,61856728,3907172157,86.4998,13.5002,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2009,3349824902,0,228348123,237737480,69917483,3885827988,86.2062,13.7938,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2010,3276832758,0,228564394,244148160,73275100,3822820412,85.7177,14.2823,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2011,3241579524,0,211453416,217552520,88198085,3758783545,86.2401,13.7599,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2012,3286425054,0,242450497,208676420,87203671,3824755642,85.9251,14.0749,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2013,3283472825,0,243588224,217461440,94723861,3839246350,85.5239,14.4761,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2014,3313008950,0,259215534,224018440,109194464,3905437388,84.8307,15.1693,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2015,3537675014,0,279265076,255451520,105119876,4177511486,84.6838,15.3162,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2016,3661010448,0,298700503,253680220,100780825,4314171996,84.8601,15.1399,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2017,3770458240,0,286896739,260932255,97245721,4415532955,85.3908,14.6092,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2018,4001321875,0,305257219,235142310,94244407,4635965811,86.3104,13.6896,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
330,Westford,2019,4116100425,0,305972377,211704510,93236349,4727013661,87.0761,12.9239,assessedvalues.xlsx,a00e38d28f989855d544fbaeac27038c445a4a9aff631cfe1f6cddc11d9cb3a1
