fy,kind,name,amount,owner,page,doc,esser,disagreement,source_url,our_copy,sha256
2023,state,Child Home Program,27037.0,Director of Special Services,16,fy24-superintendent-39-s-recommended-budget-presentation.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,state,Grant,25000.0,,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,federal,"Special Education, 240 Grant",418237.0,Director of Special Services,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,federal,"Title I, 305 Grant",210309.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,federal,"Title II, 140 Grant",35972.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,federal,"Special Education, Targeted IEP , 274 Grant",14430.0,Director of Special Services,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,federal,"Title IV, 309 Grant",14045.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,federal,"Special Education, Early Childhood, 262 Grant",13245.0,Director of Special Services,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,"SOA Evidence-Based Practice, 117 (yr 2 of 3)",136583.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,"Accelerating Literacy, 719 Grant (yr 3 of 3)",134130.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,Family & Community Grant,45700.0,Director of Community School Programs,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,Comprehensive School Health Services Grant,35000.0,,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,Child Home Program,27037.0,Director of Community School Programs,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,"After School & Out of School Time, 528 Grant",25000.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,"Deeper Learning, 105 Grant",21520.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2024,state,"Arts & Cultural Vitality, 718 Grant",5200.0,Director of Teaching & Learning,32,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
FY21-24,federal,ESSER 3,1351034.0,,31,fy25-superintendent-39-s-budget-update.txt,1,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
FY21-24,federal,ESSER 2,588834.0,,31,fy25-superintendent-39-s-budget-update.txt,1,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
FY21-24,federal,ESSER 1,198073.0,,31,fy25-superintendent-39-s-budget-update.txt,1,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
